optimal_tour,optimal_tour_length,3opt_tour,3opt_tour_length,score,time
"{1, 3, 6, 10, 4, 2, 9, 7, 8, 5, 1}",2.902578,"{1, 5, 8, 7, 9, 2, 4, 10, 6, 3, 1}",2.902578,0.000000,0.002104
"{1, 7, 6, 4, 5, 10, 2, 3, 8, 9, 1}",2.960692,"{1, 9, 8, 3, 2, 10, 5, 4, 6, 7, 1}",2.960692,0.000000,0.002125
"{1, 3, 2, 4, 7, 8, 6, 10, 9, 5, 1}",3.240624,"{1, 3, 2, 4, 7, 8, 6, 10, 9, 5, 1}",3.240624,0.000000,0.002505
"{1, 9, 4, 2, 7, 3, 6, 5, 10, 8, 1}",2.847581,"{1, 8, 10, 5, 6, 3, 7, 2, 4, 9, 1}",2.847581,0.000000,0.002330
"{1, 3, 10, 5, 4, 2, 7, 6, 8, 9, 1}",2.726469,"{1, 3, 10, 5, 4, 2, 7, 6, 8, 9, 1}",2.726469,0.000000,0.002120
"{1, 4, 5, 10, 6, 7, 8, 3, 2, 9, 1}",2.801860,"{1, 4, 5, 10, 6, 7, 8, 3, 2, 9, 1}",2.801860,0.000000,0.002211
"{1, 4, 8, 3, 5, 10, 7, 9, 6, 2, 1}",2.703391,"{1, 4, 8, 3, 5, 10, 7, 9, 6, 2, 1}",2.703391,0.000000,0.002340
"{1, 7, 4, 2, 5, 3, 10, 6, 9, 8, 1}",3.069271,"{1, 7, 8, 9, 2, 4, 5, 3, 10, 6, 1}",3.170178,0.032877,0.004304
"{1, 3, 6, 2, 10, 5, 4, 7, 9, 8, 1}",3.110509,"{1, 3, 6, 2, 10, 5, 4, 7, 9, 8, 1}",3.110509,0.000000,0.002139
"{1, 5, 7, 9, 8, 2, 4, 6, 3, 10, 1}",2.937228,"{1, 10, 3, 6, 4, 2, 8, 9, 7, 5, 1}",2.937228,0.000000,0.002247
"{1, 8, 3, 5, 2, 10, 7, 4, 6, 9, 1}",3.016835,"{1, 9, 6, 4, 7, 10, 2, 5, 3, 8, 1}",3.016835,0.000000,0.002243
"{1, 9, 8, 7, 3, 4, 6, 2, 5, 10, 1}",3.102381,"{1, 10, 5, 2, 6, 4, 3, 7, 8, 9, 1}",3.102381,0.000000,0.002144
"{1, 2, 3, 8, 7, 6, 10, 4, 5, 9, 1}",2.767391,"{1, 9, 4, 10, 6, 7, 8, 3, 2, 5, 1}",2.828138,0.021951,0.004528
"{1, 10, 9, 4, 5, 6, 3, 7, 2, 8, 1}",2.787507,"{1, 10, 9, 4, 5, 6, 3, 7, 2, 8, 1}",2.787507,0.000000,0.002168
"{1, 7, 8, 9, 5, 3, 4, 2, 10, 6, 1}",2.870578,"{1, 7, 8, 9, 5, 3, 4, 2, 10, 6, 1}",2.870578,0.000000,0.004216
"{1, 9, 8, 5, 4, 2, 3, 10, 6, 7, 1}",3.267202,"{1, 5, 8, 4, 2, 3, 10, 9, 6, 7, 1}",3.286797,0.005998,0.002283
"{1, 8, 6, 4, 2, 3, 7, 5, 10, 9, 1}",3.127862,"{1, 8, 6, 4, 2, 3, 7, 5, 10, 9, 1}",3.127862,0.000000,0.004093
"{1, 6, 8, 4, 7, 5, 9, 3, 10, 2, 1}",2.466845,"{1, 6, 2, 10, 3, 9, 5, 7, 4, 8, 1}",2.465780,-0.000432,0.002233
"{1, 5, 9, 4, 3, 2, 6, 7, 8, 10, 1}",2.865596,"{1, 10, 8, 7, 6, 2, 3, 4, 9, 5, 1}",2.865596,0.000000,0.002073
"{1, 10, 4, 3, 8, 5, 7, 9, 6, 2, 1}",3.042581,"{1, 2, 6, 9, 7, 5, 8, 3, 4, 10, 1}",3.042580,0.000000,0.002120
"{1, 4, 8, 5, 10, 6, 7, 9, 2, 3, 1}",3.331264,"{1, 4, 8, 5, 10, 6, 7, 9, 2, 3, 1}",3.331264,0.000000,0.002110
"{1, 6, 8, 2, 7, 10, 4, 3, 5, 9, 1}",2.894657,"{1, 6, 8, 2, 7, 10, 4, 3, 5, 9, 1}",2.894657,0.000000,0.002176
"{1, 5, 2, 8, 3, 9, 10, 7, 4, 6, 1}",2.127957,"{1, 5, 2, 8, 10, 7, 4, 6, 9, 3, 1}",2.264037,0.063948,0.002298
"{1, 5, 8, 10, 2, 3, 4, 6, 7, 9, 1}",3.139216,"{1, 5, 8, 10, 2, 3, 4, 6, 7, 9, 1}",3.139216,0.000000,0.002207
"{1, 3, 8, 5, 6, 2, 9, 10, 7, 4, 1}",2.868624,"{1, 4, 7, 10, 9, 2, 6, 5, 8, 3, 1}",2.868624,0.000000,0.002300
"{1, 6, 4, 2, 10, 7, 5, 9, 8, 3, 1}",3.320392,"{1, 3, 8, 9, 5, 7, 10, 2, 4, 6, 1}",3.320392,0.000000,0.002255
"{1, 10, 5, 7, 3, 4, 2, 9, 6, 8, 1}",3.310911,"{1, 8, 6, 9, 2, 4, 3, 7, 5, 10, 1}",3.310911,0.000000,0.002123
"{1, 2, 8, 10, 5, 9, 7, 3, 4, 6, 1}",2.546751,"{1, 6, 4, 3, 7, 9, 5, 10, 8, 2, 1}",2.546751,0.000000,0.002151
"{1, 9, 6, 3, 8, 7, 2, 5, 4, 10, 1}",2.535242,"{1, 10, 4, 5, 2, 7, 8, 3, 6, 9, 1}",2.535242,0.000000,0.002595
"{1, 5, 6, 7, 9, 10, 2, 4, 8, 3, 1}",2.679943,"{1, 3, 8, 4, 2, 10, 9, 7, 6, 5, 1}",2.679943,0.000000,0.002156
"{1, 8, 2, 5, 9, 10, 7, 4, 6, 3, 1}",3.229494,"{1, 8, 2, 5, 9, 10, 7, 4, 6, 3, 1}",3.229494,0.000000,0.002096
"{1, 10, 6, 5, 2, 3, 4, 8, 9, 7, 1}",2.699914,"{1, 7, 9, 8, 4, 3, 2, 5, 6, 10, 1}",2.699914,0.000000,0.002309
"{1, 2, 8, 4, 9, 3, 10, 5, 7, 6, 1}",2.574436,"{1, 6, 7, 5, 10, 3, 9, 4, 8, 2, 1}",2.574436,0.000000,0.002098
"{1, 3, 7, 9, 8, 5, 6, 10, 2, 4, 1}",3.213050,"{1, 4, 2, 10, 6, 5, 8, 9, 7, 3, 1}",3.213050,0.000000,0.002067
"{1, 4, 8, 9, 2, 10, 7, 5, 6, 3, 1}",2.447011,"{1, 3, 6, 5, 7, 10, 2, 9, 8, 4, 1}",2.447011,0.000000,0.002077
"{1, 7, 6, 10, 9, 2, 3, 5, 4, 8, 1}",2.619018,"{1, 7, 6, 10, 9, 2, 3, 5, 4, 8, 1}",2.619018,0.000000,0.002548
"{1, 4, 9, 8, 2, 5, 3, 6, 7, 10, 1}",3.362853,"{1, 10, 7, 6, 3, 5, 2, 8, 9, 4, 1}",3.362853,0.000000,0.004426
"{1, 5, 10, 3, 9, 2, 7, 4, 8, 6, 1}",2.294249,"{1, 5, 10, 3, 9, 2, 7, 4, 8, 6, 1}",2.294249,0.000000,0.002152
"{1, 3, 8, 10, 9, 4, 5, 7, 2, 6, 1}",3.612717,"{1, 6, 2, 7, 5, 4, 9, 10, 8, 3, 1}",3.612717,0.000000,0.002104
"{1, 3, 5, 4, 7, 9, 8, 2, 10, 6, 1}",2.807109,"{1, 3, 5, 4, 7, 9, 8, 2, 10, 6, 1}",2.807109,0.000000,0.002155
"{1, 4, 10, 2, 5, 9, 8, 7, 3, 6, 1}",2.992998,"{1, 4, 10, 2, 5, 9, 8, 7, 3, 6, 1}",2.992998,0.000000,0.002178
"{1, 2, 3, 6, 5, 10, 7, 9, 8, 4, 1}",2.767194,"{1, 2, 3, 6, 5, 10, 7, 9, 8, 4, 1}",2.767194,0.000000,0.004275
"{1, 2, 4, 6, 10, 5, 7, 8, 3, 9, 1}",2.974689,"{1, 2, 4, 6, 10, 5, 7, 8, 3, 9, 1}",2.974689,0.000000,0.002131
"{1, 2, 10, 6, 4, 7, 5, 8, 3, 9, 1}",2.596784,"{1, 2, 10, 6, 4, 7, 5, 8, 3, 9, 1}",2.596784,0.000000,0.002123
"{1, 10, 6, 3, 2, 9, 8, 5, 7, 4, 1}",2.860289,"{1, 4, 7, 5, 8, 9, 2, 3, 6, 10, 1}",2.860289,0.000000,0.002357
"{1, 8, 6, 4, 2, 9, 5, 3, 7, 10, 1}",2.996305,"{1, 8, 6, 4, 2, 9, 5, 3, 7, 10, 1}",2.996305,0.000000,0.002163
"{1, 7, 2, 4, 8, 5, 10, 6, 3, 9, 1}",2.732120,"{1, 7, 2, 4, 8, 5, 10, 6, 3, 9, 1}",2.732120,0.000000,0.004337
"{1, 2, 4, 7, 3, 8, 6, 10, 9, 5, 1}",3.037521,"{1, 2, 4, 7, 3, 6, 10, 9, 5, 8, 1}",3.142885,0.034687,0.002508
"{1, 2, 8, 7, 9, 3, 6, 4, 5, 10, 1}",2.976183,"{1, 10, 5, 4, 6, 3, 9, 7, 8, 2, 1}",2.976183,0.000000,0.002209
"{1, 9, 4, 7, 5, 2, 8, 3, 10, 6, 1}",3.485738,"{1, 9, 4, 7, 5, 2, 8, 3, 10, 6, 1}",3.485738,0.000000,0.002306
"{1, 3, 5, 6, 4, 10, 7, 2, 8, 9, 1}",3.056473,"{1, 9, 8, 2, 7, 10, 4, 6, 5, 3, 1}",3.056473,0.000000,0.002243
"{1, 7, 6, 2, 10, 8, 4, 9, 3, 5, 1}",2.721844,"{1, 5, 3, 9, 4, 8, 10, 2, 6, 7, 1}",2.721844,0.000000,0.002112
"{1, 6, 2, 4, 10, 9, 5, 3, 8, 7, 1}",2.811229,"{1, 6, 2, 4, 10, 9, 5, 3, 8, 7, 1}",2.811229,0.000000,0.002191
"{1, 2, 9, 5, 4, 3, 8, 10, 6, 7, 1}",3.028585,"{1, 2, 9, 8, 10, 6, 7, 5, 4, 3, 1}",3.207717,0.059147,0.002093
"{1, 9, 8, 10, 2, 3, 5, 6, 7, 4, 1}",3.077908,"{1, 4, 6, 5, 3, 2, 10, 8, 9, 7, 1}",3.150329,0.023529,0.002413
"{1, 2, 3, 4, 10, 5, 6, 7, 9, 8, 1}",2.909917,"{1, 2, 3, 4, 10, 5, 6, 7, 9, 8, 1}",2.909917,0.000000,0.002222
"{1, 5, 10, 2, 3, 7, 6, 9, 4, 8, 1}",3.234944,"{1, 8, 4, 9, 6, 7, 3, 2, 10, 5, 1}",3.234944,0.000000,0.002222
"{1, 2, 3, 8, 5, 10, 9, 7, 6, 4, 1}",3.076595,"{1, 4, 6, 7, 9, 10, 5, 8, 3, 2, 1}",3.076595,0.000000,0.002120
"{1, 9, 7, 2, 8, 10, 6, 5, 3, 4, 1}",3.114673,"{1, 4, 3, 5, 6, 10, 8, 2, 7, 9, 1}",3.114674,0.000000,0.002107
"{1, 9, 6, 10, 2, 7, 5, 3, 4, 8, 1}",2.705753,"{1, 8, 4, 3, 5, 7, 2, 10, 6, 9, 1}",2.705753,0.000000,0.002117
"{1, 6, 8, 5, 2, 4, 7, 10, 9, 3, 1}",3.074187,"{1, 6, 8, 5, 2, 4, 7, 10, 9, 3, 1}",3.074187,0.000000,0.002456
"{1, 10, 6, 5, 3, 7, 2, 8, 4, 9, 1}",2.912797,"{1, 9, 4, 8, 2, 7, 3, 5, 6, 10, 1}",2.912797,0.000000,0.002335
"{1, 2, 10, 7, 8, 4, 6, 9, 3, 5, 1}",2.745632,"{1, 5, 3, 9, 6, 4, 8, 7, 10, 2, 1}",2.745632,0.000000,0.002106
"{1, 3, 7, 8, 10, 5, 4, 6, 2, 9, 1}",3.168213,"{1, 9, 2, 6, 4, 5, 10, 8, 7, 3, 1}",3.168213,0.000000,0.002318
"{1, 9, 10, 5, 4, 7, 2, 3, 6, 8, 1}",2.648597,"{1, 8, 6, 3, 2, 7, 4, 5, 10, 9, 1}",2.648597,0.000000,0.004439
"{1, 10, 6, 4, 9, 8, 3, 2, 7, 5, 1}",3.738655,"{1, 5, 7, 2, 3, 8, 9, 4, 6, 10, 1}",3.738655,0.000000,0.002152
"{1, 7, 10, 3, 4, 8, 5, 2, 9, 6, 1}",2.846413,"{1, 6, 9, 2, 5, 8, 4, 3, 10, 7, 1}",2.846413,0.000000,0.006524
"{1, 5, 7, 6, 9, 4, 2, 3, 8, 10, 1}",3.161594,"{1, 10, 8, 3, 2, 4, 9, 6, 7, 5, 1}",3.161594,0.000000,0.002092
"{1, 5, 10, 4, 7, 6, 9, 3, 2, 8, 1}",2.728258,"{1, 5, 10, 4, 7, 6, 9, 3, 2, 8, 1}",2.728258,0.000000,0.002276
"{1, 3, 7, 4, 2, 5, 10, 9, 6, 8, 1}",2.645200,"{1, 4, 2, 5, 10, 9, 6, 8, 3, 7, 1}",2.734023,0.033579,0.002216
"{1, 7, 5, 10, 6, 2, 9, 8, 4, 3, 1}",2.719378,"{1, 7, 5, 10, 6, 2, 9, 8, 4, 3, 1}",2.719378,0.000000,0.002087
"{1, 6, 9, 10, 3, 8, 4, 2, 7, 5, 1}",3.010286,"{1, 6, 9, 10, 3, 8, 4, 2, 7, 5, 1}",3.010286,0.000000,0.002109
"{1, 10, 5, 2, 8, 9, 4, 7, 6, 3, 1}",2.966342,"{1, 10, 5, 2, 8, 9, 4, 7, 6, 3, 1}",2.966342,0.000000,0.002251
"{1, 7, 6, 10, 4, 2, 8, 9, 5, 3, 1}",3.054905,"{1, 7, 6, 10, 4, 2, 8, 9, 5, 3, 1}",3.054905,0.000000,0.002146
"{1, 8, 9, 4, 3, 6, 2, 5, 7, 10, 1}",2.428555,"{1, 8, 9, 4, 3, 6, 2, 5, 7, 10, 1}",2.428555,0.000000,0.004228
"{1, 10, 4, 5, 2, 7, 6, 8, 3, 9, 1}",3.431901,"{1, 9, 3, 8, 6, 7, 2, 5, 4, 10, 1}",3.431901,0.000000,0.002085
"{1, 10, 5, 4, 3, 8, 7, 9, 6, 2, 1}",3.062254,"{1, 10, 5, 4, 3, 8, 7, 9, 6, 2, 1}",3.062254,0.000000,0.002198
"{1, 7, 10, 5, 4, 9, 8, 3, 6, 2, 1}",2.782548,"{1, 2, 6, 3, 8, 9, 4, 5, 10, 7, 1}",2.782548,0.000000,0.008268
"{1, 6, 5, 9, 2, 8, 7, 3, 4, 10, 1}",3.174575,"{1, 5, 9, 2, 8, 7, 3, 4, 10, 6, 1}",3.171527,-0.000960,0.004554
"{1, 9, 5, 2, 6, 3, 10, 8, 7, 4, 1}",3.386205,"{1, 4, 7, 8, 10, 3, 6, 2, 5, 9, 1}",3.386206,0.000000,0.002158
"{1, 2, 6, 3, 5, 9, 7, 10, 4, 8, 1}",3.006171,"{1, 8, 4, 10, 7, 9, 5, 3, 6, 2, 1}",3.006171,0.000000,0.002206
"{1, 3, 8, 2, 9, 4, 7, 6, 5, 10, 1}",2.846774,"{1, 10, 5, 6, 7, 4, 9, 2, 8, 3, 1}",2.846774,0.000000,0.002293
"{1, 3, 5, 8, 4, 7, 10, 6, 2, 9, 1}",2.383384,"{1, 3, 5, 8, 4, 7, 10, 6, 2, 9, 1}",2.383384,0.000000,0.002427
"{1, 2, 5, 6, 7, 8, 3, 10, 4, 9, 1}",2.794586,"{1, 9, 4, 10, 3, 8, 7, 6, 5, 2, 1}",2.794586,0.000000,0.004332
"{1, 8, 3, 7, 4, 5, 2, 6, 9, 10, 1}",2.372175,"{1, 8, 3, 7, 4, 5, 2, 6, 9, 10, 1}",2.372175,0.000000,0.002269
"{1, 8, 9, 3, 10, 5, 4, 7, 6, 2, 1}",2.617419,"{1, 8, 9, 3, 10, 5, 4, 7, 6, 2, 1}",2.617419,0.000000,0.002250
"{1, 8, 10, 5, 9, 4, 6, 7, 3, 2, 1}",2.647460,"{1, 2, 3, 7, 6, 4, 9, 5, 10, 8, 1}",2.647460,0.000000,0.002126
"{1, 2, 9, 3, 8, 6, 4, 7, 5, 10, 1}",3.490972,"{1, 10, 5, 7, 4, 6, 8, 3, 9, 2, 1}",3.490972,0.000000,0.006638
"{1, 5, 4, 2, 10, 8, 9, 6, 3, 7, 1}",2.244590,"{1, 5, 4, 2, 10, 8, 9, 6, 3, 7, 1}",2.244590,0.000000,0.002139
"{1, 6, 2, 9, 4, 8, 5, 3, 10, 7, 1}",2.745263,"{1, 6, 2, 9, 4, 8, 5, 3, 10, 7, 1}",2.745263,0.000000,0.002168
"{1, 4, 9, 8, 7, 3, 10, 5, 2, 6, 1}",2.831491,"{1, 4, 9, 8, 7, 3, 10, 5, 2, 6, 1}",2.831491,0.000000,0.002127
"{1, 8, 7, 5, 4, 9, 2, 3, 10, 6, 1}",2.972909,"{1, 6, 10, 3, 2, 9, 4, 5, 7, 8, 1}",2.972909,0.000000,0.002084
"{1, 3, 7, 4, 2, 5, 10, 6, 8, 9, 1}",2.548911,"{1, 3, 7, 4, 2, 5, 10, 6, 8, 9, 1}",2.548911,0.000000,0.002176
"{1, 10, 6, 9, 7, 3, 4, 5, 8, 2, 1}",2.757191,"{1, 10, 6, 9, 7, 3, 4, 5, 8, 2, 1}",2.757191,0.000000,0.002245
"{1, 3, 4, 6, 7, 2, 10, 5, 8, 9, 1}",2.815920,"{1, 9, 8, 5, 10, 2, 7, 6, 4, 3, 1}",2.815920,0.000000,0.002186
"{1, 9, 10, 7, 2, 3, 5, 8, 6, 4, 1}",2.789963,"{1, 9, 10, 7, 2, 3, 5, 8, 6, 4, 1}",2.789963,0.000000,0.002093
"{1, 2, 4, 7, 8, 3, 6, 9, 10, 5, 1}",3.039055,"{1, 5, 10, 9, 6, 3, 8, 7, 4, 2, 1}",3.039055,0.000000,0.002121
"{1, 7, 5, 6, 3, 9, 4, 10, 2, 8, 1}",2.213482,"{1, 8, 2, 10, 4, 9, 3, 6, 5, 7, 1}",2.213482,0.000000,0.002099
"{1, 10, 8, 7, 9, 3, 2, 4, 6, 5, 1}",2.987884,"{1, 10, 8, 7, 9, 3, 2, 4, 6, 5, 1}",2.987884,0.000000,0.002076
"{1, 4, 6, 2, 8, 7, 10, 5, 9, 3, 1}",2.995229,"{1, 3, 9, 5, 10, 7, 8, 2, 6, 4, 1}",2.995229,0.000000,0.002080
"{1, 7, 8, 4, 6, 9, 5, 10, 2, 3, 1}",2.872554,"{1, 7, 8, 4, 6, 9, 5, 10, 2, 3, 1}",2.872554,0.000000,0.002151
"{1, 8, 3, 2, 10, 6, 9, 5, 4, 7, 1}",2.999815,"{1, 7, 4, 5, 9, 6, 10, 2, 3, 8, 1}",2.999815,0.000000,0.002127
"{1, 4, 7, 10, 6, 8, 5, 9, 2, 3, 1}",3.154747,"{1, 3, 2, 9, 5, 8, 6, 10, 7, 4, 1}",3.154747,0.000000,0.002114
"{1, 4, 7, 5, 10, 8, 2, 9, 6, 3, 1}",2.718580,"{1, 4, 7, 5, 10, 8, 2, 6, 3, 9, 1}",2.799645,0.029819,0.004142
"{1, 3, 10, 5, 2, 7, 6, 9, 8, 4, 1}",2.983699,"{1, 3, 10, 5, 2, 7, 6, 9, 8, 4, 1}",2.983699,0.000000,0.002154
"{1, 2, 10, 3, 5, 7, 9, 6, 4, 8, 1}",3.086754,"{1, 2, 10, 3, 5, 7, 9, 6, 4, 8, 1}",3.086754,0.000000,0.002121
"{1, 3, 6, 5, 9, 8, 10, 2, 7, 4, 1}",3.205315,"{1, 3, 6, 5, 9, 8, 10, 2, 7, 4, 1}",3.205315,0.000000,0.002113
"{1, 9, 5, 2, 3, 8, 6, 10, 4, 7, 1}",2.202153,"{1, 7, 4, 10, 6, 8, 3, 2, 5, 9, 1}",2.202153,0.000000,0.002127
"{1, 4, 10, 5, 2, 3, 6, 9, 8, 7, 1}",3.001658,"{1, 7, 4, 10, 5, 2, 3, 6, 9, 8, 1}",2.999475,-0.000727,0.004107
"{1, 4, 3, 5, 8, 9, 6, 2, 7, 10, 1}",2.445232,"{1, 4, 3, 5, 8, 9, 6, 2, 7, 10, 1}",2.445232,0.000000,0.002251
"{1, 7, 8, 5, 2, 4, 10, 3, 6, 9, 1}",3.326280,"{1, 9, 6, 3, 10, 4, 2, 5, 7, 8, 1}",3.324347,-0.000581,0.002105
"{1, 5, 10, 4, 3, 6, 9, 7, 8, 2, 1}",3.083023,"{1, 2, 8, 7, 9, 6, 3, 4, 10, 5, 1}",3.083023,0.000000,0.002101
"{1, 6, 9, 4, 8, 5, 2, 10, 3, 7, 1}",2.891219,"{1, 7, 3, 10, 2, 5, 8, 4, 6, 9, 1}",2.891026,-0.000067,0.002132
"{1, 2, 10, 9, 4, 3, 7, 5, 6, 8, 1}",2.921606,"{1, 2, 10, 9, 4, 3, 7, 5, 6, 8, 1}",2.921606,0.000000,0.002070
"{1, 10, 7, 2, 8, 9, 4, 5, 6, 3, 1}",3.063326,"{1, 3, 6, 5, 4, 9, 8, 2, 7, 10, 1}",3.063326,0.000000,0.002166
"{1, 5, 2, 7, 9, 4, 10, 6, 8, 3, 1}",2.987989,"{1, 5, 2, 7, 9, 4, 10, 6, 8, 3, 1}",2.987989,0.000000,0.002066
"{1, 2, 5, 4, 9, 10, 3, 7, 8, 6, 1}",2.608932,"{1, 2, 4, 9, 10, 3, 7, 8, 6, 5, 1}",2.628926,0.007664,0.002080
"{1, 8, 3, 5, 4, 6, 7, 9, 2, 10, 1}",2.251657,"{1, 10, 2, 9, 7, 6, 4, 5, 3, 8, 1}",2.251657,0.000000,0.002097
"{1, 3, 10, 6, 9, 4, 5, 8, 2, 7, 1}",3.271988,"{1, 7, 2, 8, 5, 4, 9, 10, 6, 3, 1}",3.270427,-0.000477,0.002153
"{1, 4, 10, 3, 2, 8, 6, 9, 7, 5, 1}",3.280964,"{1, 4, 10, 3, 2, 8, 6, 9, 7, 5, 1}",3.280964,0.000000,0.002123
"{1, 4, 8, 2, 9, 6, 10, 5, 7, 3, 1}",2.484513,"{1, 4, 8, 2, 9, 6, 10, 5, 7, 3, 1}",2.484513,0.000000,0.002139
"{1, 9, 4, 2, 5, 7, 3, 8, 10, 6, 1}",2.594724,"{1, 9, 4, 2, 5, 7, 3, 8, 10, 6, 1}",2.594724,0.000000,0.002199
"{1, 3, 4, 2, 10, 8, 6, 5, 7, 9, 1}",2.890051,"{1, 9, 7, 5, 6, 8, 10, 2, 4, 3, 1}",2.890051,0.000000,0.002147
"{1, 9, 3, 8, 7, 6, 4, 2, 5, 10, 1}",3.200444,"{1, 9, 3, 8, 7, 6, 4, 2, 5, 10, 1}",3.200444,0.000000,0.004097
"{1, 5, 4, 2, 3, 6, 10, 7, 9, 8, 1}",2.967744,"{1, 5, 4, 2, 3, 6, 10, 7, 9, 8, 1}",2.967744,0.000000,0.002070
"{1, 2, 10, 7, 6, 5, 9, 4, 8, 3, 1}",2.778539,"{1, 2, 10, 7, 6, 5, 9, 4, 8, 3, 1}",2.778539,0.000000,0.002073
"{1, 10, 6, 7, 9, 5, 3, 8, 2, 4, 1}",2.568038,"{1, 10, 6, 7, 9, 5, 3, 8, 2, 4, 1}",2.568038,0.000000,0.002132
"{1, 9, 6, 2, 3, 4, 8, 7, 10, 5, 1}",2.582131,"{1, 9, 6, 2, 3, 4, 8, 7, 10, 5, 1}",2.582131,0.000000,0.002087
"{1, 7, 10, 6, 4, 2, 9, 5, 8, 3, 1}",2.743877,"{1, 3, 8, 5, 9, 2, 4, 6, 10, 7, 1}",2.743877,0.000000,0.002240
"{1, 9, 2, 10, 5, 7, 8, 4, 6, 3, 1}",2.874827,"{1, 3, 6, 4, 8, 7, 5, 10, 2, 9, 1}",2.874827,0.000000,0.002071
"{1, 2, 9, 7, 8, 4, 5, 6, 3, 10, 1}",2.904296,"{1, 10, 3, 6, 5, 4, 8, 7, 9, 2, 1}",2.904295,0.000000,0.002161
"{1, 9, 8, 6, 10, 5, 4, 7, 3, 2, 1}",2.749273,"{1, 9, 8, 6, 10, 5, 4, 7, 3, 2, 1}",2.749273,0.000000,0.002153
"{1, 10, 7, 8, 9, 2, 3, 6, 5, 4, 1}",3.044853,"{1, 10, 7, 8, 9, 2, 3, 6, 5, 4, 1}",3.044853,0.000000,0.004142
"{1, 4, 9, 10, 6, 3, 8, 5, 2, 7, 1}",2.377832,"{1, 4, 9, 10, 6, 3, 8, 5, 2, 7, 1}",2.377832,0.000000,0.002107
"{1, 4, 9, 6, 8, 2, 7, 3, 10, 5, 1}",2.491087,"{1, 5, 10, 3, 7, 2, 8, 6, 9, 4, 1}",2.491087,0.000000,0.002166
"{1, 10, 2, 4, 8, 6, 5, 7, 9, 3, 1}",2.433527,"{1, 10, 2, 4, 8, 6, 5, 7, 9, 3, 1}",2.433527,0.000000,0.002093
"{1, 5, 10, 9, 7, 4, 3, 2, 6, 8, 1}",2.707867,"{1, 8, 6, 2, 3, 4, 7, 9, 10, 5, 1}",2.707867,0.000000,0.002107
"{1, 10, 4, 2, 6, 3, 5, 7, 9, 8, 1}",2.726208,"{1, 8, 9, 7, 5, 3, 6, 2, 4, 10, 1}",2.726208,0.000000,0.002176
"{1, 10, 9, 4, 7, 2, 5, 8, 6, 3, 1}",3.045466,"{1, 10, 9, 4, 7, 2, 5, 8, 6, 3, 1}",3.045466,0.000000,0.002073
"{1, 9, 2, 4, 6, 7, 8, 5, 10, 3, 1}",2.426661,"{1, 9, 2, 4, 6, 7, 8, 5, 10, 3, 1}",2.426661,0.000000,0.002072
"{1, 3, 4, 7, 9, 10, 6, 8, 5, 2, 1}",3.713411,"{1, 2, 5, 4, 7, 9, 6, 8, 10, 3, 1}",3.763762,0.013559,0.002076
"{1, 4, 2, 7, 8, 10, 6, 5, 9, 3, 1}",3.010015,"{1, 4, 2, 7, 8, 10, 6, 5, 9, 3, 1}",3.010015,0.000000,0.002163
"{1, 2, 6, 8, 3, 5, 7, 9, 10, 4, 1}",2.692530,"{1, 4, 10, 9, 7, 5, 3, 8, 6, 2, 1}",2.692530,0.000000,0.002071
"{1, 6, 2, 3, 9, 8, 7, 10, 4, 5, 1}",2.900291,"{1, 6, 2, 3, 9, 8, 7, 10, 4, 5, 1}",2.900291,0.000000,0.002066
"{1, 6, 5, 8, 7, 4, 10, 9, 3, 2, 1}",3.116575,"{1, 5, 6, 8, 7, 4, 10, 9, 3, 2, 1}",3.115141,-0.000460,0.002174
"{1, 10, 5, 8, 2, 3, 7, 6, 9, 4, 1}",2.493402,"{1, 4, 9, 6, 7, 3, 2, 8, 5, 10, 1}",2.493402,0.000000,0.002075
"{1, 10, 5, 9, 2, 8, 7, 4, 3, 6, 1}",2.683677,"{1, 6, 3, 4, 7, 8, 2, 9, 5, 10, 1}",2.683677,0.000000,0.002106
"{1, 5, 4, 9, 3, 7, 10, 6, 8, 2, 1}",2.626507,"{1, 5, 4, 9, 3, 7, 10, 6, 8, 2, 1}",2.626507,0.000000,0.004107
"{1, 10, 7, 4, 3, 8, 2, 5, 6, 9, 1}",3.332188,"{1, 10, 7, 4, 3, 8, 2, 5, 6, 9, 1}",3.332188,0.000000,0.004198
"{1, 3, 9, 4, 5, 8, 6, 2, 7, 10, 1}",3.283232,"{1, 3, 5, 8, 6, 4, 2, 7, 10, 9, 1}",3.400682,0.035773,0.004134
"{1, 10, 2, 4, 3, 8, 5, 6, 7, 9, 1}",2.837798,"{1, 10, 2, 4, 3, 8, 5, 6, 7, 9, 1}",2.837798,0.000000,0.002093
"{1, 6, 2, 4, 8, 9, 10, 5, 3, 7, 1}",3.123902,"{1, 6, 2, 4, 8, 9, 10, 5, 3, 7, 1}",3.123902,0.000000,0.002098
"{1, 4, 6, 3, 7, 5, 8, 10, 2, 9, 1}",2.734865,"{1, 9, 4, 6, 3, 7, 5, 8, 10, 2, 1}",2.735563,0.000255,0.004153
"{1, 9, 2, 10, 7, 3, 8, 4, 5, 6, 1}",2.378468,"{1, 9, 2, 10, 7, 3, 8, 4, 5, 6, 1}",2.378468,0.000000,0.002198
"{1, 3, 5, 10, 7, 2, 6, 8, 4, 9, 1}",3.392265,"{1, 9, 4, 8, 6, 2, 7, 10, 5, 3, 1}",3.392265,0.000000,0.002159
