optimal_tour,optimal_tour_length,greedy_tour,greedy_tour_length,score,time
"{1, 5, 4, 7, 11, 14, 8, 6, 2, 20, 15, 16, 12, 19, 18, 13, 17, 9, 3, 10, 1}",3.868731,"{1, 5, 4, 7, 11, 14, 8, 6, 20, 2, 15, 16, 12, 19, 18, 13, 17, 9, 3, 10, 1}",3.876865,0.002103,0.000153
"{1, 9, 19, 7, 18, 15, 5, 12, 2, 13, 4, 20, 3, 10, 11, 17, 8, 16, 14, 6, 1}",3.566337,"{1, 6, 15, 18, 5, 12, 2, 13, 4, 20, 3, 10, 11, 17, 8, 16, 14, 7, 19, 9, 1}",3.797862,0.064919,0.000124
"{1, 12, 3, 11, 19, 17, 2, 7, 4, 20, 6, 10, 8, 18, 13, 9, 14, 16, 5, 15, 1}",3.837531,"{1, 18, 20, 4, 7, 2, 17, 3, 12, 11, 19, 14, 16, 5, 15, 9, 13, 8, 10, 6, 1}",4.775883,0.244520,0.000123
"{1, 17, 14, 11, 19, 4, 15, 18, 8, 9, 7, 3, 12, 20, 13, 5, 16, 10, 6, 2, 1}",3.314707,"{1, 2, 17, 9, 8, 12, 3, 7, 20, 13, 5, 16, 10, 15, 18, 14, 11, 19, 4, 6, 1}",4.116401,0.241860,0.000158
"{1, 17, 20, 18, 3, 14, 2, 7, 15, 6, 4, 8, 16, 10, 5, 11, 9, 13, 12, 19, 1}",3.465038,"{1, 17, 20, 18, 3, 14, 2, 7, 15, 6, 4, 16, 8, 9, 11, 13, 19, 12, 5, 10, 1}",4.033165,0.163960,0.000124
"{1, 8, 7, 5, 12, 9, 15, 6, 20, 14, 16, 11, 19, 2, 10, 18, 4, 13, 17, 3, 1}",3.831124,"{1, 8, 7, 5, 12, 9, 15, 6, 20, 14, 16, 11, 4, 18, 10, 2, 19, 13, 17, 3, 1}",4.025990,0.050864,0.000119
"{1, 9, 13, 16, 8, 2, 6, 12, 18, 3, 17, 20, 5, 10, 19, 7, 15, 14, 4, 11, 1}",4.077938,"{1, 4, 11, 2, 8, 16, 9, 13, 6, 12, 18, 3, 10, 19, 17, 5, 20, 15, 14, 7, 1}",4.276821,0.048771,0.000152
"{1, 5, 2, 18, 6, 4, 17, 10, 15, 7, 16, 12, 13, 11, 8, 3, 9, 19, 14, 20, 1}",4.311610,"{1, 5, 14, 19, 2, 6, 4, 18, 17, 10, 15, 7, 11, 3, 8, 13, 16, 12, 9, 20, 1}",4.563630,0.058451,0.000124
"{1, 3, 15, 6, 2, 13, 11, 8, 19, 20, 7, 9, 5, 10, 12, 18, 16, 14, 17, 4, 1}",3.968418,"{1, 4, 17, 14, 16, 18, 12, 10, 5, 19, 7, 20, 8, 11, 13, 15, 3, 6, 2, 9, 1}",4.848079,0.221666,0.000124
"{1, 13, 19, 12, 15, 16, 4, 3, 14, 6, 2, 9, 10, 7, 20, 17, 11, 8, 18, 5, 1}",3.637333,"{1, 5, 18, 8, 20, 17, 11, 10, 9, 7, 2, 6, 14, 3, 16, 4, 15, 12, 19, 13, 1}",3.756811,0.032848,0.000127
"{1, 13, 19, 14, 7, 12, 6, 10, 4, 5, 17, 20, 9, 15, 3, 2, 11, 8, 18, 16, 1}",4.423592,"{1, 16, 18, 8, 12, 6, 10, 4, 3, 2, 11, 15, 9, 17, 20, 5, 14, 7, 19, 13, 1}",5.109267,0.155004,0.000124
"{1, 10, 3, 12, 15, 14, 6, 17, 4, 2, 20, 7, 9, 11, 18, 8, 13, 16, 19, 5, 1}",3.520483,"{1, 19, 5, 18, 9, 7, 11, 8, 16, 13, 12, 15, 14, 20, 2, 4, 17, 6, 10, 3, 1}",3.630382,0.031217,0.000120
"{1, 8, 15, 6, 3, 18, 4, 12, 14, 9, 19, 20, 7, 10, 11, 2, 13, 5, 17, 16, 1}",3.906618,"{1, 8, 6, 15, 3, 18, 4, 12, 14, 9, 19, 20, 7, 10, 11, 2, 13, 5, 17, 16, 1}",4.025050,0.030316,0.000125
"{1, 15, 9, 18, 12, 14, 8, 20, 4, 11, 13, 3, 2, 17, 6, 19, 10, 16, 7, 5, 1}",3.515491,"{1, 15, 9, 18, 14, 12, 20, 4, 8, 13, 11, 2, 3, 17, 6, 19, 10, 16, 7, 5, 1}",3.730331,0.061112,0.000120
"{1, 7, 8, 18, 10, 9, 16, 4, 17, 13, 20, 6, 12, 14, 15, 5, 2, 11, 19, 3, 1}",3.951557,"{1, 3, 19, 11, 2, 5, 15, 14, 6, 12, 20, 13, 17, 4, 9, 16, 10, 18, 8, 7, 1}",3.972161,0.005214,0.000116
"{1, 8, 19, 10, 6, 20, 11, 9, 18, 15, 7, 2, 5, 16, 3, 17, 4, 14, 13, 12, 1}",3.918955,"{1, 12, 13, 8, 19, 10, 6, 20, 11, 9, 18, 15, 7, 2, 3, 16, 5, 17, 4, 14, 1}",4.056756,0.035163,0.000125
"{1, 9, 3, 16, 15, 6, 14, 11, 8, 20, 5, 12, 19, 7, 4, 13, 17, 10, 18, 2, 1}",3.659439,"{1, 9, 2, 18, 7, 4, 13, 17, 10, 19, 12, 5, 20, 11, 8, 14, 6, 3, 15, 16, 1}",4.106421,0.122145,0.000120
"{1, 12, 20, 15, 8, 11, 4, 5, 14, 9, 17, 6, 13, 3, 2, 18, 7, 16, 19, 10, 1}",3.224194,"{1, 12, 2, 4, 3, 5, 14, 13, 9, 17, 6, 11, 8, 20, 15, 7, 18, 16, 19, 10, 1}",3.805182,0.180196,0.000124
"{1, 3, 6, 13, 20, 5, 8, 10, 14, 4, 2, 12, 11, 17, 19, 7, 18, 15, 9, 16, 1}",4.063829,"{1, 16, 8, 10, 12, 11, 2, 4, 14, 9, 15, 18, 7, 19, 17, 20, 5, 13, 6, 3, 1}",4.976496,0.224583,0.000127
"{1, 13, 15, 18, 4, 19, 14, 3, 16, 17, 11, 8, 10, 12, 9, 5, 2, 6, 7, 20, 1}",3.492647,"{1, 20, 7, 6, 2, 5, 9, 8, 10, 12, 11, 3, 16, 17, 14, 19, 4, 18, 15, 13, 1}",3.589629,0.027768,0.000119
"{1, 3, 5, 10, 6, 12, 13, 15, 17, 11, 14, 2, 16, 18, 20, 7, 4, 19, 9, 8, 1}",3.684561,"{1, 8, 19, 4, 7, 20, 18, 16, 2, 14, 11, 17, 15, 13, 12, 9, 10, 6, 5, 3, 1}",4.252987,0.154272,0.000123
"{1, 6, 18, 13, 7, 12, 11, 4, 10, 2, 3, 14, 16, 9, 15, 8, 19, 5, 17, 20, 1}",3.640435,"{1, 20, 4, 11, 12, 7, 13, 18, 8, 15, 19, 5, 9, 16, 14, 3, 2, 10, 17, 6, 1}",4.634840,0.273156,0.000143
"{1, 5, 8, 16, 2, 18, 15, 14, 20, 12, 19, 3, 17, 13, 9, 11, 10, 6, 7, 4, 1}",3.707047,"{1, 4, 5, 8, 16, 2, 18, 15, 14, 20, 12, 19, 3, 17, 13, 9, 11, 10, 6, 7, 1}",3.843040,0.036685,0.000141
"{1, 4, 9, 17, 2, 12, 13, 5, 19, 8, 3, 11, 16, 20, 15, 10, 18, 6, 7, 14, 1}",4.240374,"{1, 17, 2, 9, 4, 14, 7, 6, 18, 10, 15, 20, 5, 19, 3, 16, 11, 8, 12, 13, 1}",4.596263,0.083929,0.000121
"{1, 2, 20, 6, 10, 19, 9, 14, 17, 5, 8, 3, 12, 13, 18, 7, 11, 4, 16, 15, 1}",3.690151,"{1, 2, 20, 15, 3, 8, 5, 17, 6, 19, 10, 9, 14, 12, 13, 18, 7, 11, 4, 16, 1}",4.584524,0.242368,0.000123
"{1, 10, 11, 5, 4, 9, 12, 17, 8, 2, 14, 19, 6, 15, 20, 13, 3, 18, 7, 16, 1}",3.752905,"{1, 11, 10, 18, 3, 13, 7, 16, 20, 15, 6, 19, 14, 2, 8, 17, 12, 9, 4, 5, 1}",3.937296,0.049133,0.000119
"{1, 20, 2, 4, 3, 10, 13, 12, 18, 7, 16, 5, 17, 19, 15, 9, 11, 6, 8, 14, 1}",3.440440,"{1, 14, 4, 2, 20, 17, 5, 16, 7, 18, 12, 13, 10, 3, 6, 8, 9, 11, 15, 19, 1}",3.920457,0.139522,0.000122
"{1, 11, 10, 17, 7, 16, 18, 4, 8, 20, 3, 12, 19, 9, 14, 6, 13, 5, 15, 2, 1}",4.370921,"{1, 13, 6, 14, 9, 19, 3, 12, 8, 4, 18, 16, 11, 10, 17, 7, 20, 15, 5, 2, 1}",4.830411,0.105124,0.000142
"{1, 17, 12, 6, 13, 19, 9, 7, 3, 4, 10, 8, 18, 15, 20, 16, 11, 14, 2, 5, 1}",3.848523,"{1, 5, 14, 11, 16, 20, 2, 7, 3, 9, 19, 13, 6, 17, 12, 4, 10, 8, 15, 18, 1}",4.395649,0.142165,0.000132
"{1, 15, 16, 19, 20, 12, 7, 13, 9, 17, 6, 2, 8, 4, 11, 10, 18, 3, 5, 14, 1}",3.477639,"{1, 14, 15, 16, 5, 18, 3, 10, 11, 4, 8, 2, 17, 6, 9, 13, 7, 12, 20, 19, 1}",3.580525,0.029585,0.000141
"{1, 17, 16, 4, 8, 2, 13, 14, 9, 20, 10, 15, 5, 7, 6, 12, 19, 3, 11, 18, 1}",3.506152,"{1, 18, 11, 3, 12, 19, 15, 6, 7, 5, 9, 20, 10, 14, 13, 2, 8, 4, 16, 17, 1}",3.699623,0.055180,0.000120
"{1, 13, 14, 17, 11, 8, 6, 12, 19, 20, 4, 15, 10, 18, 3, 2, 5, 7, 16, 9, 1}",3.653047,"{1, 13, 14, 17, 8, 6, 11, 12, 19, 20, 4, 18, 10, 15, 3, 2, 5, 7, 9, 16, 1}",3.820389,0.045809,0.000123
"{1, 5, 7, 6, 14, 12, 2, 3, 13, 15, 8, 16, 4, 9, 18, 11, 20, 17, 19, 10, 1}",3.639406,"{1, 7, 5, 6, 11, 18, 9, 4, 16, 8, 15, 13, 3, 2, 12, 14, 17, 20, 19, 10, 1}",3.959568,0.087971,0.000122
"{1, 3, 19, 18, 12, 5, 6, 20, 9, 15, 17, 13, 14, 16, 2, 4, 7, 11, 8, 10, 1}",3.871932,"{1, 10, 8, 11, 7, 19, 18, 12, 5, 6, 17, 15, 9, 20, 4, 2, 16, 14, 13, 3, 1}",4.272668,0.103498,0.000124
"{1, 17, 14, 6, 5, 20, 15, 18, 7, 8, 3, 10, 4, 12, 13, 16, 19, 11, 2, 9, 1}",3.454078,"{1, 17, 14, 6, 5, 19, 11, 2, 9, 16, 10, 4, 13, 12, 7, 8, 3, 18, 15, 20, 1}",4.213758,0.219937,0.000123
"{1, 17, 7, 11, 6, 2, 8, 16, 13, 14, 4, 5, 10, 12, 18, 3, 9, 15, 19, 20, 1}",3.833868,"{1, 20, 6, 2, 8, 3, 18, 12, 10, 5, 4, 14, 16, 13, 9, 15, 19, 11, 7, 17, 1}",4.500913,0.173987,0.000125
"{1, 16, 6, 18, 14, 8, 15, 9, 4, 5, 7, 2, 20, 10, 3, 12, 17, 19, 11, 13, 1}",4.179637,"{1, 16, 6, 9, 4, 5, 7, 2, 10, 20, 3, 12, 17, 19, 13, 11, 15, 8, 14, 18, 1}",4.409412,0.054975,0.000123
"{1, 18, 5, 6, 14, 17, 7, 15, 11, 19, 3, 12, 8, 16, 13, 2, 4, 9, 20, 10, 1}",4.411790,"{1, 18, 15, 7, 17, 5, 6, 14, 11, 19, 3, 8, 12, 2, 13, 4, 16, 9, 20, 10, 1}",4.818811,0.092258,0.000124
"{1, 13, 3, 11, 7, 9, 8, 14, 10, 5, 4, 2, 15, 20, 6, 17, 19, 16, 18, 12, 1}",3.768020,"{1, 12, 5, 4, 2, 15, 20, 19, 18, 16, 17, 6, 10, 14, 8, 9, 7, 11, 13, 3, 1}",4.078628,0.082433,0.000123
"{1, 15, 12, 9, 11, 19, 14, 2, 20, 10, 13, 7, 18, 3, 16, 8, 17, 6, 4, 5, 1}",4.356528,"{1, 15, 10, 13, 8, 4, 6, 17, 16, 3, 18, 7, 20, 2, 14, 19, 11, 9, 12, 5, 1}",5.212418,0.196461,0.000124
"{1, 16, 20, 3, 5, 8, 15, 13, 10, 17, 18, 14, 7, 2, 9, 4, 6, 19, 11, 12, 1}",4.333490,"{1, 16, 20, 8, 15, 13, 10, 17, 5, 3, 12, 11, 19, 6, 4, 9, 2, 18, 14, 7, 1}",4.802424,0.108212,0.000121
"{1, 18, 15, 12, 5, 10, 8, 9, 17, 19, 3, 16, 20, 7, 6, 13, 11, 4, 14, 2, 1}",3.754222,"{1, 18, 12, 5, 10, 3, 19, 17, 9, 8, 15, 16, 20, 7, 6, 13, 11, 4, 14, 2, 1}",4.159344,0.107911,0.000120
"{1, 10, 18, 4, 5, 7, 6, 9, 2, 19, 14, 20, 16, 13, 8, 15, 12, 11, 3, 17, 1}",3.798396,"{1, 10, 4, 5, 7, 6, 9, 2, 19, 18, 20, 14, 13, 16, 8, 15, 12, 11, 3, 17, 1}",4.411785,0.161486,0.000122
"{1, 15, 13, 7, 17, 5, 2, 8, 12, 19, 10, 16, 11, 9, 3, 6, 20, 18, 14, 4, 1}",3.771815,"{1, 17, 5, 2, 7, 8, 13, 15, 12, 19, 10, 16, 11, 9, 3, 6, 20, 18, 4, 14, 1}",4.241578,0.124546,0.000119
"{1, 20, 9, 4, 5, 3, 14, 17, 13, 12, 6, 15, 16, 7, 11, 8, 18, 19, 2, 10, 1}",3.611501,"{1, 20, 9, 4, 5, 3, 14, 17, 13, 12, 18, 8, 11, 7, 16, 15, 6, 19, 2, 10, 1}",3.689929,0.021716,0.000124
"{1, 5, 16, 10, 3, 4, 18, 7, 13, 17, 11, 8, 2, 19, 6, 20, 14, 9, 15, 12, 1}",3.831407,"{1, 16, 5, 3, 4, 18, 7, 10, 12, 20, 14, 6, 15, 9, 19, 2, 8, 17, 11, 13, 1}",4.400135,0.148438,0.000124
"{1, 10, 18, 6, 8, 12, 19, 13, 4, 11, 20, 14, 7, 17, 15, 5, 9, 3, 2, 16, 1}",3.343661,"{1, 10, 18, 6, 8, 16, 2, 3, 9, 5, 15, 17, 7, 14, 20, 11, 4, 13, 19, 12, 1}",3.546366,0.060624,0.000118
"{1, 10, 20, 17, 13, 8, 7, 9, 16, 19, 14, 18, 11, 5, 12, 3, 4, 2, 15, 6, 1}",4.267959,"{1, 6, 15, 2, 4, 3, 12, 9, 7, 8, 19, 16, 18, 11, 14, 5, 17, 13, 20, 10, 1}",5.335360,0.250096,0.000123
"{1, 11, 2, 10, 18, 13, 6, 12, 20, 3, 14, 19, 4, 9, 17, 8, 16, 5, 7, 15, 1}",3.096444,"{1, 17, 8, 16, 5, 7, 15, 11, 2, 10, 18, 13, 6, 12, 20, 3, 14, 9, 19, 4, 1}",4.090338,0.320979,0.000125
"{1, 3, 7, 10, 5, 12, 8, 18, 11, 13, 14, 9, 20, 6, 16, 17, 2, 15, 4, 19, 1}",3.219970,"{1, 3, 4, 19, 15, 2, 17, 16, 6, 20, 13, 14, 9, 5, 10, 7, 12, 11, 18, 8, 1}",3.856746,0.197758,0.000123
"{1, 4, 7, 2, 15, 5, 12, 11, 18, 9, 8, 14, 16, 6, 17, 13, 3, 20, 19, 10, 1}",3.479048,"{1, 10, 19, 2, 7, 4, 5, 15, 12, 18, 11, 9, 8, 16, 6, 14, 17, 13, 3, 20, 1}",3.543740,0.018595,0.000121
"{1, 15, 14, 13, 12, 11, 16, 17, 18, 6, 20, 8, 2, 3, 5, 9, 7, 4, 19, 10, 1}",3.880412,"{1, 13, 12, 11, 16, 17, 18, 6, 20, 8, 2, 3, 14, 15, 10, 19, 7, 4, 5, 9, 1}",4.025620,0.037421,0.000121
"{1, 11, 9, 4, 20, 10, 7, 5, 13, 17, 12, 18, 2, 3, 14, 19, 8, 15, 6, 16, 1}",3.832623,"{1, 20, 10, 13, 5, 7, 18, 12, 17, 2, 3, 14, 19, 8, 6, 16, 15, 4, 9, 11, 1}",4.374440,0.141370,0.000123
"{1, 3, 5, 10, 2, 16, 4, 13, 12, 14, 9, 17, 15, 8, 7, 6, 11, 18, 20, 19, 1}",3.479825,"{1, 19, 20, 18, 11, 6, 8, 7, 15, 17, 9, 14, 12, 13, 4, 16, 2, 10, 5, 3, 1}",3.587820,0.031035,0.000117
"{1, 6, 8, 9, 4, 15, 7, 3, 10, 13, 14, 5, 19, 17, 18, 2, 12, 11, 16, 20, 1}",3.492782,"{1, 6, 8, 11, 13, 10, 3, 15, 7, 9, 4, 14, 5, 12, 2, 18, 19, 17, 16, 20, 1}",4.169905,0.193863,0.000123
"{1, 3, 14, 17, 15, 4, 2, 13, 11, 5, 10, 20, 8, 18, 6, 9, 16, 7, 19, 12, 1}",3.445847,"{1, 12, 18, 6, 9, 7, 19, 16, 14, 17, 15, 4, 2, 13, 11, 5, 10, 20, 8, 3, 1}",4.201360,0.219253,0.000124
"{1, 17, 5, 7, 4, 13, 6, 16, 12, 2, 14, 18, 3, 10, 9, 19, 8, 11, 15, 20, 1}",3.725301,"{1, 5, 17, 16, 12, 6, 13, 4, 7, 11, 8, 19, 9, 10, 3, 18, 14, 2, 15, 20, 1}",4.381327,0.176100,0.000123
"{1, 11, 15, 19, 13, 6, 9, 10, 8, 5, 7, 14, 2, 17, 18, 16, 12, 4, 20, 3, 1}",3.914476,"{1, 3, 20, 4, 12, 16, 13, 6, 7, 14, 2, 17, 18, 8, 5, 10, 9, 19, 11, 15, 1}",4.311035,0.101306,0.000123
"{1, 2, 10, 8, 6, 19, 13, 7, 14, 20, 16, 15, 18, 17, 12, 3, 5, 11, 9, 4, 1}",3.318749,"{1, 14, 7, 13, 19, 6, 8, 5, 3, 15, 18, 17, 12, 16, 9, 11, 4, 20, 10, 2, 1}",4.232194,0.275238,0.000124
"{1, 18, 9, 10, 15, 20, 4, 12, 8, 14, 13, 7, 5, 17, 6, 2, 3, 11, 16, 19, 1}",3.511061,"{1, 18, 9, 4, 20, 10, 15, 3, 2, 6, 17, 5, 7, 8, 12, 13, 14, 11, 16, 19, 1}",4.120805,0.173664,0.000122
"{1, 13, 5, 20, 6, 14, 12, 9, 8, 3, 4, 17, 2, 16, 7, 18, 19, 11, 15, 10, 1}",3.955360,"{1, 13, 3, 8, 9, 12, 14, 6, 20, 5, 16, 4, 17, 2, 18, 7, 19, 11, 15, 10, 1}",4.433110,0.120785,0.000121
"{1, 6, 16, 2, 15, 10, 11, 4, 12, 17, 18, 13, 7, 3, 20, 9, 19, 14, 8, 5, 1}",3.466414,"{1, 6, 16, 5, 8, 19, 14, 9, 20, 3, 7, 13, 17, 18, 12, 4, 11, 10, 15, 2, 1}",3.555066,0.025575,0.000115
"{1, 10, 6, 17, 7, 11, 9, 5, 13, 15, 12, 19, 14, 18, 16, 3, 20, 8, 2, 4, 1}",3.640737,"{1, 10, 9, 11, 6, 7, 17, 13, 18, 16, 3, 19, 14, 12, 15, 5, 20, 8, 2, 4, 1}",4.326303,0.188304,0.000125
"{1, 20, 11, 15, 5, 18, 4, 12, 9, 7, 13, 10, 17, 6, 3, 8, 2, 19, 16, 14, 1}",3.724262,"{1, 14, 20, 11, 13, 7, 9, 12, 15, 5, 18, 4, 16, 19, 2, 3, 6, 8, 17, 10, 1}",4.418986,0.186540,0.000124
"{1, 10, 19, 11, 17, 16, 18, 8, 12, 9, 14, 15, 3, 2, 7, 4, 20, 6, 13, 5, 1}",4.143844,"{1, 10, 19, 11, 17, 16, 18, 8, 3, 15, 14, 9, 12, 2, 7, 4, 20, 5, 6, 13, 1}",4.472283,0.079259,0.000120
"{1, 7, 11, 17, 8, 15, 6, 12, 13, 18, 2, 4, 9, 14, 16, 19, 3, 20, 10, 5, 1}",4.211194,"{1, 7, 11, 17, 3, 20, 19, 16, 14, 9, 4, 2, 18, 13, 12, 8, 15, 6, 10, 5, 1}",4.901083,0.163823,0.000123
"{1, 9, 15, 18, 10, 2, 12, 20, 6, 17, 11, 3, 5, 4, 13, 16, 7, 8, 14, 19, 1}",3.440201,"{1, 9, 15, 18, 10, 2, 12, 20, 6, 17, 11, 3, 5, 4, 13, 16, 7, 8, 14, 19, 1}",3.440201,0.000000,0.000118
"{1, 5, 2, 4, 6, 12, 8, 19, 20, 13, 14, 15, 17, 7, 11, 18, 16, 3, 9, 10, 1}",3.984171,"{1, 10, 9, 7, 11, 18, 16, 3, 17, 15, 14, 13, 8, 20, 19, 12, 6, 4, 2, 5, 1}",4.378154,0.098887,0.000121
"{1, 2, 3, 17, 19, 15, 6, 9, 11, 8, 12, 7, 16, 18, 4, 10, 5, 13, 20, 14, 1}",3.241052,"{1, 14, 20, 13, 5, 10, 4, 18, 17, 15, 19, 2, 3, 6, 8, 11, 9, 12, 7, 16, 1}",3.801938,0.173057,0.000123
"{1, 5, 6, 18, 10, 8, 12, 20, 16, 17, 14, 3, 15, 2, 7, 13, 11, 4, 19, 9, 1}",4.241364,"{1, 9, 8, 12, 20, 16, 17, 4, 11, 13, 7, 15, 3, 14, 2, 19, 5, 18, 6, 10, 1}",4.847931,0.143012,0.000124
"{1, 11, 19, 9, 13, 3, 2, 16, 14, 7, 4, 8, 18, 17, 15, 12, 10, 5, 20, 6, 1}",3.722783,"{1, 19, 9, 13, 6, 20, 15, 17, 18, 7, 14, 16, 2, 3, 4, 8, 12, 10, 5, 11, 1}",4.073226,0.094135,0.000133
"{1, 16, 11, 5, 18, 2, 4, 9, 17, 8, 7, 20, 13, 19, 6, 12, 10, 14, 15, 3, 1}",4.119996,"{1, 3, 15, 14, 10, 12, 6, 9, 5, 18, 2, 4, 17, 8, 7, 20, 13, 19, 11, 16, 1}",4.514339,0.095715,0.000124
"{1, 4, 14, 17, 16, 6, 12, 7, 2, 20, 10, 9, 19, 15, 3, 11, 18, 13, 5, 8, 1}",3.846884,"{1, 4, 8, 5, 13, 18, 11, 7, 2, 20, 10, 9, 6, 12, 16, 14, 17, 19, 15, 3, 1}",4.497336,0.169086,0.000191
"{1, 12, 18, 5, 11, 14, 3, 16, 6, 2, 17, 13, 15, 20, 7, 8, 9, 10, 19, 4, 1}",4.200667,"{1, 12, 18, 16, 6, 2, 17, 13, 20, 7, 8, 9, 10, 19, 15, 3, 14, 11, 5, 4, 1}",5.062804,0.205238,0.000142
"{1, 3, 14, 13, 7, 12, 19, 9, 15, 18, 2, 17, 8, 5, 6, 4, 11, 10, 20, 16, 1}",4.023478,"{1, 16, 20, 10, 11, 14, 3, 13, 7, 19, 9, 15, 18, 2, 17, 6, 4, 8, 5, 12, 1}",4.618530,0.147895,0.000123
"{1, 18, 12, 8, 19, 16, 20, 17, 3, 4, 5, 6, 9, 11, 15, 14, 7, 13, 10, 2, 1}",4.042138,"{1, 2, 10, 16, 19, 8, 12, 18, 20, 17, 3, 4, 15, 11, 9, 6, 5, 7, 14, 13, 1}",4.603973,0.138995,0.000122
"{1, 15, 4, 3, 17, 5, 9, 7, 12, 11, 14, 2, 19, 20, 6, 8, 13, 16, 18, 10, 1}",3.472720,"{1, 4, 3, 9, 5, 17, 2, 19, 6, 20, 8, 14, 11, 12, 7, 10, 18, 16, 13, 15, 1}",3.897404,0.122291,0.000124
"{1, 20, 17, 2, 16, 13, 18, 19, 8, 12, 7, 5, 14, 3, 9, 11, 15, 4, 10, 6, 1}",3.854298,"{1, 6, 10, 20, 17, 13, 18, 19, 8, 4, 5, 14, 3, 9, 7, 12, 11, 15, 16, 2, 1}",4.416809,0.145944,0.000147
"{1, 17, 4, 12, 7, 16, 9, 20, 14, 11, 18, 3, 13, 5, 10, 6, 2, 15, 19, 8, 1}",4.295984,"{1, 17, 4, 12, 10, 5, 18, 13, 3, 11, 14, 7, 16, 9, 20, 19, 15, 2, 6, 8, 1}",4.767823,0.109832,0.000134
"{1, 5, 6, 17, 12, 13, 11, 19, 16, 8, 3, 15, 18, 7, 4, 9, 2, 14, 20, 10, 1}",4.131498,"{1, 5, 6, 2, 13, 12, 17, 11, 19, 16, 8, 3, 4, 9, 14, 10, 20, 7, 18, 15, 1}",4.694905,0.136369,0.000124
"{1, 7, 16, 11, 14, 9, 17, 13, 15, 4, 20, 19, 18, 2, 5, 6, 3, 10, 12, 8, 1}",3.700150,"{1, 8, 12, 10, 3, 6, 5, 2, 18, 20, 19, 4, 15, 13, 17, 9, 14, 11, 16, 7, 1}",3.794259,0.025434,0.000119
"{1, 10, 8, 17, 4, 18, 6, 13, 14, 19, 2, 9, 7, 15, 11, 5, 16, 3, 20, 12, 1}",3.557322,"{1, 12, 10, 8, 17, 4, 20, 3, 16, 5, 11, 15, 7, 14, 9, 19, 2, 13, 6, 18, 1}",3.934100,0.105916,0.000121
"{1, 18, 19, 14, 6, 3, 17, 7, 13, 11, 8, 20, 12, 2, 4, 9, 10, 5, 16, 15, 1}",4.033216,"{1, 6, 3, 17, 15, 16, 5, 4, 10, 9, 2, 12, 8, 20, 11, 7, 13, 14, 19, 18, 1}",4.346400,0.077651,0.000125
"{1, 17, 20, 3, 16, 10, 9, 4, 13, 2, 7, 11, 15, 18, 6, 14, 19, 5, 12, 8, 1}",3.523423,"{1, 16, 3, 20, 17, 18, 15, 6, 14, 19, 5, 12, 11, 7, 2, 4, 13, 10, 9, 8, 1}",4.143080,0.175868,0.000127
"{1, 18, 10, 3, 19, 12, 14, 5, 15, 2, 6, 9, 17, 20, 4, 8, 7, 16, 13, 11, 1}",3.777867,"{1, 18, 10, 3, 19, 12, 14, 9, 6, 2, 15, 5, 11, 13, 16, 8, 20, 17, 4, 7, 1}",4.193014,0.109889,0.000124
"{1, 8, 11, 20, 12, 15, 7, 5, 19, 18, 2, 17, 4, 10, 6, 3, 13, 9, 14, 16, 1}",3.136752,"{1, 16, 14, 12, 7, 5, 19, 18, 15, 2, 17, 4, 10, 6, 9, 13, 3, 8, 11, 20, 1}",3.626061,0.155992,0.000123
"{1, 9, 2, 19, 12, 4, 8, 10, 17, 18, 7, 3, 5, 13, 11, 16, 20, 6, 14, 15, 1}",3.861471,"{1, 15, 14, 6, 20, 16, 11, 13, 5, 3, 7, 18, 17, 10, 4, 8, 12, 19, 2, 9, 1}",3.961195,0.025825,0.000124
"{1, 20, 14, 11, 15, 10, 19, 3, 5, 12, 8, 13, 18, 2, 6, 16, 4, 7, 17, 9, 1}",3.872823,"{1, 9, 17, 7, 5, 12, 8, 13, 18, 2, 6, 16, 4, 19, 3, 10, 15, 11, 14, 20, 1}",4.148878,0.071280,0.000122
"{1, 8, 16, 5, 20, 15, 10, 4, 7, 18, 11, 12, 17, 9, 6, 14, 2, 19, 3, 13, 1}",3.700676,"{1, 13, 5, 20, 15, 10, 4, 7, 18, 11, 12, 17, 9, 6, 14, 2, 19, 3, 8, 16, 1}",4.269332,0.153663,0.000122
"{1, 16, 7, 5, 6, 10, 14, 2, 15, 13, 17, 9, 12, 8, 20, 18, 19, 11, 4, 3, 1}",4.100293,"{1, 16, 19, 3, 4, 11, 18, 20, 12, 8, 13, 17, 9, 2, 15, 14, 10, 6, 5, 7, 1}",4.981595,0.214936,0.000149
"{1, 15, 10, 2, 18, 16, 6, 19, 14, 20, 9, 7, 13, 11, 4, 3, 12, 5, 17, 8, 1}",4.175375,"{1, 15, 10, 2, 18, 16, 6, 20, 14, 19, 9, 4, 11, 13, 7, 12, 3, 5, 17, 8, 1}",4.402618,0.054425,0.000123
"{1, 19, 14, 8, 5, 16, 20, 10, 12, 17, 3, 2, 4, 11, 13, 15, 7, 9, 18, 6, 1}",3.472964,"{1, 19, 14, 8, 20, 10, 12, 17, 16, 5, 3, 2, 4, 11, 13, 15, 7, 9, 18, 6, 1}",4.013411,0.155615,0.000124
"{1, 13, 19, 8, 6, 7, 12, 3, 4, 9, 16, 20, 14, 17, 10, 5, 2, 15, 18, 11, 1}",3.758982,"{1, 11, 2, 15, 18, 5, 20, 10, 14, 17, 19, 13, 8, 6, 7, 16, 9, 4, 3, 12, 1}",4.344501,0.155765,0.000130
