optimal_tour,optimal_tour_length,2opt_tour,2opt_tour_length,score,time
"{1, 5, 3, 15, 10, 16, 20, 12, 11, 17, 4, 14, 19, 13, 8, 7, 2, 6, 9, 18, 1}",3.551804,"{1, 5, 3, 15, 10, 16, 20, 12, 11, 17, 4, 14, 19, 13, 8, 7, 2, 6, 9, 18, 1}",3.551804,0.000000,0.000484
"{1, 10, 12, 14, 17, 4, 3, 13, 8, 20, 2, 6, 11, 7, 19, 9, 15, 16, 5, 18, 1}",4.132693,"{1, 10, 12, 14, 17, 4, 3, 13, 8, 20, 2, 6, 11, 7, 19, 9, 15, 16, 5, 18, 1}",4.132693,0.000000,0.000644
"{1, 16, 4, 2, 15, 19, 11, 5, 10, 7, 18, 17, 8, 12, 20, 3, 6, 9, 13, 14, 1}",3.649808,"{1, 16, 2, 15, 19, 11, 5, 18, 17, 8, 12, 20, 3, 6, 14, 13, 9, 7, 10, 4, 1}",3.934235,0.077929,0.000586
"{1, 18, 20, 4, 15, 19, 17, 6, 14, 13, 11, 3, 9, 2, 12, 10, 7, 8, 5, 16, 1}",3.715849,"{1, 16, 4, 15, 19, 5, 8, 7, 10, 12, 2, 9, 3, 11, 13, 14, 6, 17, 20, 18, 1}",3.836027,0.032342,0.000627
"{1, 17, 20, 5, 11, 6, 16, 3, 4, 8, 7, 15, 9, 2, 12, 10, 13, 19, 18, 14, 1}",3.948645,"{1, 17, 19, 18, 20, 5, 11, 6, 16, 3, 4, 8, 7, 15, 9, 2, 12, 10, 13, 14, 1}",3.954677,0.001528,0.000353
"{1, 7, 5, 14, 10, 3, 6, 4, 16, 2, 9, 20, 19, 17, 8, 18, 12, 15, 11, 13, 1}",3.972530,"{1, 7, 5, 14, 10, 20, 19, 9, 3, 6, 4, 2, 16, 17, 8, 18, 12, 15, 11, 13, 1}",4.266689,0.074048,0.000503
"{1, 6, 16, 13, 11, 7, 2, 18, 12, 3, 8, 19, 17, 14, 4, 5, 10, 15, 20, 9, 1}",3.872549,"{1, 9, 20, 15, 10, 5, 4, 14, 17, 19, 8, 3, 12, 18, 2, 11, 13, 7, 16, 6, 1}",3.929198,0.014628,0.000702
"{1, 15, 6, 4, 16, 13, 12, 20, 2, 9, 7, 17, 19, 14, 10, 11, 18, 3, 5, 8, 1}",3.840113,"{1, 15, 6, 4, 16, 13, 12, 20, 2, 7, 14, 11, 10, 19, 17, 9, 18, 3, 5, 8, 1}",4.045606,0.053512,0.000652
"{1, 12, 3, 18, 15, 13, 11, 7, 20, 16, 6, 10, 5, 19, 17, 2, 8, 4, 14, 9, 1}",4.006415,"{1, 12, 3, 18, 15, 13, 11, 7, 20, 16, 6, 10, 5, 19, 17, 2, 8, 4, 14, 9, 1}",4.006415,0.000000,0.000561
"{1, 14, 11, 10, 16, 8, 2, 6, 20, 3, 4, 9, 18, 12, 13, 15, 7, 19, 5, 17, 1}",3.316554,"{1, 17, 5, 19, 7, 15, 13, 12, 18, 9, 4, 3, 20, 6, 2, 8, 16, 10, 11, 14, 1}",3.316554,0.000000,0.000662
"{1, 3, 14, 2, 18, 11, 12, 17, 16, 20, 9, 19, 15, 4, 8, 5, 7, 10, 6, 13, 1}",3.256406,"{1, 3, 14, 2, 18, 11, 12, 17, 16, 20, 9, 19, 15, 8, 5, 7, 4, 10, 6, 13, 1}",3.383259,0.038955,0.000502
"{1, 2, 16, 8, 11, 18, 19, 4, 3, 5, 20, 15, 9, 6, 7, 17, 13, 10, 12, 14, 1}",3.860013,"{1, 14, 12, 10, 17, 7, 6, 9, 15, 20, 5, 11, 8, 2, 16, 18, 19, 4, 3, 13, 1}",4.349456,0.126798,0.001103
"{1, 13, 7, 3, 11, 19, 14, 2, 16, 8, 4, 6, 17, 12, 20, 9, 18, 10, 15, 5, 1}",3.518844,"{1, 13, 7, 3, 11, 19, 14, 2, 16, 8, 4, 6, 17, 12, 20, 9, 18, 10, 15, 5, 1}",3.518844,0.000000,0.001109
"{1, 8, 3, 5, 18, 7, 9, 11, 4, 15, 6, 12, 19, 10, 17, 16, 13, 14, 20, 2, 1}",4.108102,"{1, 8, 3, 5, 18, 7, 9, 11, 4, 15, 6, 12, 14, 20, 19, 10, 17, 16, 13, 2, 1}",4.272684,0.040063,0.000923
"{1, 13, 7, 6, 12, 5, 8, 9, 15, 17, 20, 14, 16, 2, 11, 3, 10, 4, 19, 18, 1}",3.695456,"{1, 18, 19, 3, 4, 10, 14, 20, 17, 15, 9, 8, 12, 5, 7, 13, 6, 16, 2, 11, 1}",3.926834,0.062612,0.000488
"{1, 12, 19, 18, 6, 9, 14, 3, 11, 13, 16, 10, 2, 7, 15, 20, 5, 8, 17, 4, 1}",4.330195,"{1, 4, 17, 8, 5, 20, 7, 2, 10, 15, 16, 13, 11, 3, 14, 9, 6, 18, 19, 12, 1}",4.343411,0.003052,0.000620
"{1, 2, 6, 20, 18, 19, 12, 17, 4, 11, 5, 9, 3, 14, 7, 15, 8, 10, 13, 16, 1}",3.547721,"{1, 2, 6, 10, 13, 8, 20, 18, 19, 12, 17, 4, 11, 5, 9, 3, 14, 7, 15, 16, 1}",3.611533,0.017987,0.000745
"{1, 2, 4, 6, 20, 12, 8, 5, 3, 15, 7, 10, 18, 14, 9, 11, 19, 13, 16, 17, 1}",3.445571,"{1, 17, 16, 11, 9, 13, 19, 14, 18, 10, 7, 15, 3, 5, 8, 12, 20, 6, 4, 2, 1}",3.468333,0.006606,0.000458
"{1, 11, 16, 2, 10, 5, 19, 20, 13, 15, 14, 9, 18, 8, 7, 4, 3, 12, 6, 17, 1}",3.677175,"{1, 13, 20, 15, 14, 9, 18, 8, 7, 4, 3, 12, 6, 17, 11, 16, 2, 10, 5, 19, 1}",3.713734,0.009942,0.000387
"{1, 17, 15, 20, 16, 10, 13, 5, 18, 11, 4, 14, 12, 6, 8, 7, 19, 3, 9, 2, 1}",3.605596,"{1, 3, 19, 7, 8, 12, 6, 14, 4, 11, 18, 5, 13, 10, 16, 20, 15, 9, 2, 17, 1}",3.650481,0.012449,0.000670
"{1, 17, 13, 3, 16, 18, 2, 9, 15, 20, 5, 4, 10, 6, 8, 14, 11, 19, 7, 12, 1}",3.266612,"{1, 17, 13, 3, 16, 18, 20, 5, 15, 2, 9, 10, 4, 6, 8, 14, 11, 19, 7, 12, 1}",3.397861,0.040179,0.000527
"{1, 18, 14, 15, 10, 7, 2, 17, 12, 9, 20, 3, 8, 11, 4, 6, 5, 19, 16, 13, 1}",3.374666,"{1, 13, 16, 19, 5, 6, 4, 11, 8, 3, 20, 9, 12, 17, 2, 7, 10, 15, 14, 18, 1}",3.374666,0.000000,0.000682
"{1, 20, 4, 14, 9, 12, 16, 11, 18, 17, 2, 5, 8, 19, 10, 6, 15, 7, 13, 3, 1}",4.035593,"{1, 20, 4, 14, 9, 12, 16, 11, 18, 17, 2, 5, 8, 19, 15, 7, 13, 3, 6, 10, 1}",4.086485,0.012611,0.000488
"{1, 5, 15, 4, 12, 10, 6, 7, 9, 3, 20, 13, 19, 16, 18, 8, 14, 11, 17, 2, 1}",4.230604,"{1, 5, 15, 4, 12, 10, 6, 7, 9, 3, 20, 13, 19, 16, 11, 18, 8, 14, 17, 2, 1}",4.310221,0.018819,0.000880
"{1, 3, 20, 16, 6, 19, 4, 17, 12, 7, 15, 8, 14, 11, 2, 9, 18, 13, 10, 5, 1}",3.602148,"{1, 3, 20, 16, 6, 19, 4, 17, 12, 7, 15, 8, 14, 11, 2, 9, 18, 13, 10, 5, 1}",3.602148,0.000000,0.000849
"{1, 19, 5, 8, 3, 15, 16, 11, 2, 17, 12, 7, 9, 18, 20, 6, 13, 14, 10, 4, 1}",3.419657,"{1, 19, 5, 2, 9, 7, 12, 17, 11, 8, 16, 15, 3, 4, 10, 14, 13, 6, 18, 20, 1}",3.584745,0.048276,0.000806
"{1, 18, 6, 14, 16, 11, 10, 20, 5, 3, 9, 15, 12, 7, 2, 8, 17, 19, 13, 4, 1}",2.870134,"{1, 4, 13, 19, 17, 8, 2, 7, 12, 15, 9, 3, 5, 20, 10, 11, 16, 14, 6, 18, 1}",2.870134,0.000000,0.000635
"{1, 6, 14, 7, 5, 12, 9, 17, 13, 8, 10, 20, 19, 16, 11, 4, 2, 18, 15, 3, 1}",3.375705,"{1, 19, 16, 11, 4, 2, 18, 15, 3, 6, 14, 7, 5, 8, 10, 20, 13, 17, 12, 9, 1}",3.765599,0.115500,0.000813
"{1, 7, 20, 13, 10, 11, 4, 16, 6, 2, 9, 15, 5, 19, 12, 3, 8, 18, 17, 14, 1}",3.824066,"{1, 14, 17, 18, 8, 3, 12, 5, 15, 19, 9, 2, 6, 16, 4, 11, 10, 13, 20, 7, 1}",3.859285,0.009210,0.000569
"{1, 3, 12, 13, 2, 10, 11, 4, 9, 6, 16, 7, 17, 14, 18, 15, 19, 5, 8, 20, 1}",4.082221,"{1, 20, 8, 5, 19, 15, 18, 14, 17, 7, 16, 6, 9, 4, 11, 10, 2, 13, 12, 3, 1}",4.082221,0.000000,0.000199
"{1, 2, 5, 14, 13, 15, 19, 16, 11, 12, 10, 9, 8, 3, 4, 20, 6, 18, 7, 17, 1}",3.805963,"{1, 2, 5, 14, 15, 19, 16, 11, 12, 10, 9, 8, 3, 4, 20, 6, 18, 7, 13, 17, 1}",3.847237,0.010845,0.000487
"{1, 16, 7, 6, 17, 20, 11, 9, 2, 15, 3, 10, 4, 5, 18, 13, 12, 8, 14, 19, 1}",3.633614,"{1, 19, 14, 8, 12, 13, 18, 5, 4, 10, 3, 15, 2, 11, 9, 20, 17, 6, 7, 16, 1}",3.632736,-0.000242,0.000769
"{1, 6, 4, 15, 13, 19, 17, 11, 10, 14, 18, 7, 8, 3, 16, 20, 9, 12, 5, 2, 1}",3.787452,"{1, 2, 5, 3, 8, 7, 18, 14, 10, 11, 17, 19, 16, 20, 9, 13, 15, 12, 4, 6, 1}",3.990366,0.053576,0.000434
"{1, 17, 14, 15, 19, 6, 5, 18, 2, 10, 13, 3, 11, 20, 8, 7, 9, 4, 16, 12, 1}",3.933591,"{1, 17, 14, 6, 5, 18, 19, 15, 10, 2, 11, 3, 20, 8, 13, 7, 9, 4, 16, 12, 1}",3.957579,0.006098,0.000253
"{1, 15, 7, 4, 2, 16, 5, 17, 12, 10, 18, 9, 3, 11, 6, 13, 14, 8, 20, 19, 1}",3.266629,"{1, 19, 20, 8, 14, 6, 11, 3, 9, 18, 10, 12, 17, 5, 16, 7, 15, 2, 4, 13, 1}",3.472848,0.063129,0.000395
"{1, 2, 19, 20, 17, 10, 4, 7, 5, 8, 3, 15, 16, 13, 6, 9, 18, 11, 14, 12, 1}",3.681942,"{1, 2, 8, 3, 15, 16, 13, 6, 9, 18, 11, 14, 12, 10, 4, 5, 7, 17, 20, 19, 1}",3.888062,0.055981,0.000473
"{1, 8, 10, 12, 9, 7, 2, 5, 20, 14, 6, 11, 3, 19, 15, 17, 4, 16, 13, 18, 1}",3.636794,"{1, 18, 13, 16, 4, 17, 15, 19, 3, 11, 6, 14, 20, 5, 2, 7, 9, 12, 10, 8, 1}",3.636793,0.000000,0.000525
"{1, 4, 14, 3, 2, 8, 16, 19, 18, 7, 13, 11, 15, 10, 20, 17, 12, 5, 6, 9, 1}",4.215609,"{1, 4, 14, 3, 2, 8, 16, 19, 18, 7, 13, 11, 15, 10, 20, 17, 12, 5, 6, 9, 1}",4.215609,0.000000,0.000743
"{1, 2, 8, 11, 13, 5, 19, 6, 3, 14, 20, 10, 15, 12, 17, 4, 18, 7, 16, 9, 1}",3.997087,"{1, 7, 18, 4, 17, 12, 15, 10, 20, 14, 3, 6, 19, 5, 13, 11, 8, 2, 9, 16, 1}",4.016342,0.004817,0.001929
"{1, 4, 19, 12, 11, 2, 6, 14, 7, 10, 8, 3, 16, 17, 5, 20, 13, 18, 9, 15, 1}",4.345841,"{1, 4, 18, 13, 20, 19, 12, 11, 5, 17, 2, 6, 14, 7, 10, 8, 3, 16, 9, 15, 1}",4.420775,0.017243,0.000727
"{1, 15, 16, 4, 3, 9, 14, 2, 19, 17, 6, 8, 12, 7, 10, 20, 5, 13, 11, 18, 1}",3.592603,"{1, 15, 16, 4, 3, 9, 14, 2, 19, 17, 8, 12, 6, 7, 10, 20, 5, 13, 11, 18, 1}",3.614362,0.006057,0.000802
"{1, 10, 20, 18, 7, 11, 13, 5, 14, 3, 6, 2, 15, 9, 16, 12, 17, 19, 8, 4, 1}",3.758049,"{1, 10, 20, 18, 7, 11, 13, 5, 14, 3, 6, 2, 15, 9, 16, 12, 17, 19, 8, 4, 1}",3.758049,0.000000,0.000572
"{1, 14, 4, 15, 3, 19, 12, 17, 2, 16, 8, 11, 5, 20, 6, 7, 10, 18, 13, 9, 1}",3.695713,"{1, 14, 4, 15, 3, 19, 12, 17, 2, 16, 8, 11, 5, 20, 6, 7, 10, 18, 13, 9, 1}",3.695713,0.000000,0.000701
"{1, 19, 17, 10, 7, 13, 15, 6, 16, 18, 8, 14, 2, 11, 4, 20, 9, 12, 5, 3, 1}",4.025219,"{1, 19, 17, 10, 7, 13, 15, 6, 16, 18, 8, 14, 2, 11, 4, 20, 9, 12, 5, 3, 1}",4.025219,0.000000,0.000654
"{1, 3, 10, 20, 18, 12, 5, 11, 15, 13, 14, 17, 8, 9, 16, 7, 4, 2, 6, 19, 1}",3.893886,"{1, 19, 4, 2, 6, 3, 10, 20, 18, 12, 5, 11, 8, 9, 16, 7, 17, 14, 13, 15, 1}",3.946749,0.013576,0.000452
"{1, 8, 5, 17, 13, 19, 2, 3, 12, 4, 20, 18, 7, 16, 14, 11, 9, 15, 10, 6, 1}",3.125773,"{1, 8, 10, 16, 14, 11, 9, 15, 5, 17, 13, 19, 2, 3, 12, 4, 20, 18, 7, 6, 1}",3.281249,0.049740,0.000411
"{1, 9, 19, 11, 14, 17, 5, 3, 13, 10, 15, 6, 20, 7, 16, 8, 18, 12, 2, 4, 1}",3.878291,"{1, 2, 4, 9, 19, 11, 17, 6, 20, 7, 16, 8, 18, 12, 10, 15, 13, 3, 5, 14, 1}",4.248302,0.095406,0.000891
"{1, 14, 5, 10, 6, 19, 17, 7, 4, 8, 18, 20, 13, 2, 16, 15, 11, 9, 12, 3, 1}",3.924417,"{1, 14, 5, 10, 17, 7, 4, 8, 18, 20, 13, 2, 16, 19, 6, 11, 15, 9, 12, 3, 1}",4.077317,0.038961,0.000988
"{1, 7, 16, 9, 20, 10, 14, 18, 4, 8, 6, 13, 5, 2, 12, 15, 3, 19, 11, 17, 1}",3.828645,"{1, 7, 16, 9, 20, 14, 18, 10, 6, 4, 8, 13, 5, 2, 12, 15, 3, 19, 11, 17, 1}",3.886307,0.015061,0.000701
"{1, 13, 10, 16, 7, 4, 3, 6, 19, 9, 5, 2, 12, 20, 17, 11, 8, 14, 18, 15, 1}",4.132111,"{1, 15, 18, 14, 8, 11, 17, 12, 20, 5, 9, 19, 2, 6, 3, 4, 7, 16, 10, 13, 1}",4.145038,0.003128,0.000423
"{1, 11, 16, 2, 12, 17, 20, 8, 6, 3, 15, 5, 13, 7, 14, 19, 18, 10, 9, 4, 1}",4.295351,"{1, 4, 9, 10, 18, 19, 14, 7, 13, 5, 15, 3, 8, 6, 17, 12, 2, 16, 20, 11, 1}",4.432378,0.031901,0.000916
"{1, 11, 9, 20, 4, 16, 10, 17, 7, 18, 12, 15, 6, 3, 19, 8, 13, 14, 2, 5, 1}",3.798750,"{1, 11, 9, 4, 20, 17, 7, 18, 12, 15, 6, 3, 19, 10, 16, 8, 13, 14, 2, 5, 1}",3.955748,0.041329,0.000538
"{1, 8, 18, 7, 15, 19, 3, 5, 16, 17, 14, 10, 12, 4, 2, 13, 20, 6, 11, 9, 1}",3.769164,"{1, 8, 9, 11, 6, 20, 13, 2, 4, 10, 14, 5, 17, 16, 3, 19, 15, 7, 18, 12, 1}",3.910599,0.037524,0.000184
"{1, 15, 2, 3, 8, 11, 7, 20, 5, 4, 9, 18, 12, 10, 17, 14, 16, 13, 19, 6, 1}",4.069768,"{1, 2, 15, 19, 16, 13, 12, 18, 9, 4, 5, 20, 7, 11, 8, 3, 17, 10, 14, 6, 1}",4.149293,0.019541,0.000694
"{1, 9, 10, 13, 8, 14, 15, 17, 11, 18, 3, 6, 5, 12, 4, 20, 19, 16, 7, 2, 1}",3.333162,"{1, 2, 7, 16, 19, 20, 4, 12, 5, 6, 3, 18, 11, 17, 15, 14, 8, 13, 10, 9, 1}",3.333163,0.000000,0.000645
"{1, 7, 6, 11, 16, 3, 17, 18, 12, 19, 14, 13, 9, 15, 5, 10, 4, 20, 8, 2, 1}",3.951637,"{1, 2, 8, 20, 4, 10, 5, 15, 9, 13, 14, 19, 12, 17, 16, 11, 6, 7, 3, 18, 1}",3.987363,0.009041,0.000819
"{1, 12, 8, 2, 16, 6, 20, 4, 15, 19, 10, 13, 18, 5, 3, 14, 9, 17, 7, 11, 1}",3.253097,"{1, 12, 8, 2, 16, 6, 20, 4, 15, 19, 10, 13, 18, 5, 3, 14, 9, 17, 7, 11, 1}",3.253097,0.000000,0.000827
"{1, 20, 13, 11, 19, 16, 7, 17, 6, 8, 2, 4, 5, 15, 18, 9, 14, 12, 10, 3, 1}",3.873576,"{1, 19, 11, 7, 6, 8, 2, 4, 5, 12, 20, 13, 3, 10, 14, 9, 18, 15, 17, 16, 1}",4.365685,0.127042,0.000502
"{1, 17, 2, 11, 20, 7, 5, 15, 6, 12, 4, 16, 3, 8, 13, 14, 9, 19, 10, 18, 1}",3.938005,"{1, 18, 9, 14, 13, 8, 3, 16, 4, 12, 6, 15, 5, 7, 20, 11, 2, 17, 19, 10, 1}",3.957981,0.005073,0.000316
"{1, 3, 11, 9, 14, 20, 5, 19, 4, 16, 7, 12, 8, 10, 13, 17, 6, 2, 18, 15, 1}",3.861355,"{1, 15, 18, 2, 6, 17, 13, 10, 8, 12, 7, 16, 4, 19, 5, 20, 14, 9, 11, 3, 1}",3.861355,0.000000,0.000322
"{1, 3, 9, 6, 5, 7, 11, 8, 2, 12, 18, 20, 19, 15, 17, 4, 14, 13, 16, 10, 1}",4.485316,"{1, 10, 16, 13, 14, 4, 15, 17, 18, 12, 2, 20, 19, 5, 8, 11, 7, 6, 9, 3, 1}",4.578790,0.020840,0.000510
"{1, 13, 2, 11, 18, 7, 14, 3, 12, 16, 6, 8, 19, 10, 5, 4, 15, 20, 9, 17, 1}",3.333121,"{1, 13, 2, 11, 18, 7, 14, 3, 12, 16, 6, 8, 19, 10, 5, 4, 15, 20, 9, 17, 1}",3.333121,0.000000,0.000481
"{1, 14, 9, 16, 7, 8, 12, 20, 5, 3, 11, 13, 10, 4, 18, 19, 6, 17, 15, 2, 1}",3.643445,"{1, 2, 15, 8, 12, 17, 6, 19, 18, 4, 10, 13, 11, 3, 5, 20, 16, 7, 9, 14, 1}",3.659992,0.004542,0.000183
"{1, 4, 2, 3, 20, 7, 12, 15, 11, 19, 5, 6, 18, 13, 8, 16, 14, 17, 10, 9, 1}",4.143250,"{1, 4, 9, 10, 17, 14, 16, 8, 13, 18, 6, 5, 19, 11, 15, 3, 2, 20, 12, 7, 1}",4.247551,0.025174,0.000653
"{1, 13, 16, 3, 20, 12, 19, 6, 5, 17, 11, 2, 8, 10, 18, 7, 4, 15, 9, 14, 1}",3.381519,"{1, 20, 3, 16, 13, 14, 9, 15, 7, 18, 4, 10, 8, 2, 11, 17, 5, 6, 19, 12, 1}",3.466386,0.025097,0.000382
"{1, 8, 12, 18, 13, 4, 15, 3, 19, 5, 7, 11, 10, 16, 20, 6, 14, 2, 9, 17, 1}",3.836285,"{1, 8, 12, 18, 13, 4, 15, 3, 10, 19, 5, 7, 11, 20, 16, 6, 14, 2, 9, 17, 1}",4.001316,0.043019,0.001136
"{1, 2, 18, 7, 15, 17, 5, 12, 4, 13, 9, 8, 11, 14, 6, 3, 20, 10, 16, 19, 1}",3.471621,"{1, 19, 16, 10, 20, 3, 6, 14, 11, 8, 9, 13, 4, 12, 5, 17, 15, 7, 18, 2, 1}",3.471621,0.000000,0.000347
"{1, 13, 17, 14, 5, 7, 15, 9, 19, 3, 18, 11, 8, 20, 12, 6, 10, 4, 16, 2, 1}",3.783271,"{1, 2, 16, 4, 12, 20, 8, 18, 3, 9, 19, 11, 6, 10, 15, 7, 5, 14, 17, 13, 1}",3.989517,0.054515,0.000415
"{1, 10, 19, 5, 15, 12, 4, 16, 9, 7, 2, 6, 20, 11, 8, 13, 17, 14, 3, 18, 1}",3.650454,"{1, 18, 3, 14, 17, 13, 8, 11, 20, 6, 2, 7, 9, 16, 15, 5, 12, 4, 19, 10, 1}",3.689747,0.010764,0.000945
"{1, 15, 7, 6, 9, 11, 5, 10, 17, 12, 13, 8, 14, 16, 4, 19, 20, 3, 18, 2, 1}",3.781536,"{1, 15, 7, 6, 9, 11, 5, 10, 3, 20, 4, 19, 17, 12, 13, 8, 14, 16, 18, 2, 1}",3.929011,0.038999,0.000554
"{1, 6, 16, 9, 18, 20, 11, 10, 13, 4, 12, 3, 5, 7, 8, 17, 14, 19, 15, 2, 1}",3.454305,"{1, 2, 15, 19, 14, 17, 8, 7, 5, 3, 4, 13, 10, 11, 20, 18, 12, 9, 16, 6, 1}",3.691288,0.068605,0.000922
"{1, 11, 12, 9, 6, 14, 2, 7, 16, 17, 5, 8, 3, 18, 4, 19, 15, 13, 10, 20, 1}",3.867075,"{1, 20, 13, 10, 18, 15, 19, 4, 3, 8, 5, 17, 16, 7, 2, 14, 6, 9, 12, 11, 1}",3.973504,0.027522,0.000395
"{1, 7, 19, 8, 12, 14, 6, 11, 4, 20, 13, 2, 5, 3, 15, 9, 10, 17, 18, 16, 1}",3.636064,"{1, 16, 18, 17, 10, 9, 15, 3, 5, 2, 13, 20, 4, 11, 6, 14, 12, 8, 19, 7, 1}",3.636063,0.000000,0.000479
"{1, 19, 3, 18, 6, 20, 15, 2, 17, 9, 12, 13, 5, 10, 14, 11, 16, 7, 8, 4, 1}",3.936516,"{1, 19, 3, 18, 6, 20, 15, 2, 17, 9, 12, 13, 5, 10, 14, 11, 16, 7, 8, 4, 1}",3.936516,0.000000,0.000400
"{1, 20, 10, 13, 2, 6, 16, 14, 8, 19, 3, 9, 18, 4, 11, 7, 17, 12, 5, 15, 1}",4.351428,"{1, 7, 17, 12, 5, 15, 20, 10, 13, 2, 6, 16, 14, 8, 19, 3, 9, 18, 4, 11, 1}",4.457564,0.024391,0.000197
"{1, 8, 20, 14, 3, 17, 4, 11, 18, 5, 7, 9, 10, 15, 12, 2, 6, 19, 16, 13, 1}",3.887558,"{1, 8, 20, 14, 3, 17, 4, 11, 18, 5, 7, 9, 10, 15, 12, 2, 6, 19, 16, 13, 1}",3.887558,0.000000,0.001233
"{1, 12, 6, 18, 4, 2, 16, 20, 19, 11, 13, 9, 17, 8, 10, 14, 7, 3, 15, 5, 1}",3.638443,"{1, 5, 15, 3, 7, 14, 10, 8, 17, 9, 13, 11, 19, 16, 20, 18, 6, 4, 2, 12, 1}",3.708304,0.019201,0.000756
"{1, 19, 8, 6, 12, 13, 14, 9, 11, 15, 7, 3, 16, 18, 4, 17, 2, 10, 20, 5, 1}",3.386471,"{1, 19, 5, 20, 2, 10, 8, 6, 12, 13, 14, 9, 11, 15, 7, 3, 16, 18, 4, 17, 1}",3.473403,0.025670,0.000183
"{1, 7, 2, 5, 6, 12, 15, 14, 20, 4, 16, 19, 8, 18, 17, 11, 3, 10, 9, 13, 1}",3.990047,"{1, 7, 2, 5, 6, 12, 15, 14, 20, 4, 16, 19, 8, 18, 17, 11, 3, 10, 9, 13, 1}",3.990047,0.000000,0.000577
"{1, 19, 15, 16, 8, 14, 17, 2, 5, 20, 7, 12, 9, 6, 11, 4, 18, 13, 10, 3, 1}",4.636292,"{1, 19, 3, 10, 13, 18, 20, 5, 2, 17, 14, 8, 15, 16, 7, 12, 4, 11, 6, 9, 1}",4.748289,0.024156,0.000250
"{1, 2, 19, 14, 3, 20, 17, 5, 8, 10, 9, 13, 12, 11, 15, 16, 6, 7, 4, 18, 1}",3.488503,"{1, 2, 19, 14, 3, 20, 17, 5, 8, 10, 9, 13, 12, 11, 16, 6, 15, 7, 4, 18, 1}",3.487271,-0.000353,0.000303
"{1, 11, 13, 12, 5, 3, 17, 4, 7, 6, 10, 9, 19, 18, 20, 15, 16, 14, 8, 2, 1}",3.102074,"{1, 2, 8, 14, 16, 15, 20, 18, 19, 9, 10, 6, 7, 4, 17, 3, 5, 12, 13, 11, 1}",3.102074,0.000000,0.000507
"{1, 18, 3, 7, 12, 13, 15, 17, 14, 2, 4, 16, 5, 10, 19, 6, 8, 9, 11, 20, 1}",4.210964,"{1, 18, 3, 7, 12, 13, 15, 17, 14, 2, 4, 16, 5, 10, 19, 6, 8, 9, 11, 20, 1}",4.210964,0.000000,0.001287
"{1, 2, 10, 3, 15, 16, 12, 5, 11, 20, 4, 8, 6, 18, 13, 7, 14, 17, 19, 9, 1}",4.121262,"{1, 2, 10, 3, 15, 16, 12, 17, 14, 7, 13, 11, 5, 20, 4, 8, 6, 18, 19, 9, 1}",4.499985,0.091895,0.000534
"{1, 8, 20, 17, 15, 16, 10, 5, 6, 19, 14, 13, 18, 11, 12, 3, 7, 2, 9, 4, 1}",3.355345,"{1, 8, 20, 17, 15, 16, 10, 5, 6, 14, 13, 18, 19, 7, 3, 11, 12, 2, 9, 4, 1}",3.385515,0.008991,0.001221
"{1, 3, 4, 10, 18, 2, 12, 17, 8, 11, 13, 14, 9, 6, 19, 5, 7, 20, 15, 16, 1}",3.863443,"{1, 3, 4, 5, 7, 19, 6, 9, 14, 13, 11, 8, 17, 20, 16, 15, 12, 2, 18, 10, 1}",3.888959,0.006605,0.000571
"{1, 17, 11, 8, 3, 2, 5, 15, 12, 9, 13, 14, 19, 7, 18, 4, 16, 10, 20, 6, 1}",3.608154,"{1, 6, 20, 10, 16, 4, 18, 7, 19, 14, 13, 15, 5, 2, 3, 17, 8, 11, 12, 9, 1}",3.842274,0.064886,0.000428
"{1, 19, 4, 8, 11, 2, 15, 16, 18, 10, 3, 5, 6, 9, 7, 17, 12, 13, 14, 20, 1}",4.052193,"{1, 20, 14, 4, 15, 2, 11, 8, 12, 13, 17, 7, 9, 6, 5, 3, 10, 18, 16, 19, 1}",4.296666,0.060331,0.000524
"{1, 20, 19, 2, 10, 3, 4, 13, 7, 8, 17, 5, 15, 18, 12, 6, 16, 11, 14, 9, 1}",4.063525,"{1, 20, 19, 13, 8, 17, 7, 5, 15, 18, 12, 6, 16, 11, 14, 9, 10, 3, 4, 2, 1}",4.093476,0.007371,0.000437
"{1, 6, 12, 18, 14, 2, 15, 17, 5, 8, 4, 10, 13, 16, 11, 9, 19, 20, 7, 3, 1}",3.890742,"{1, 3, 6, 12, 7, 20, 19, 9, 11, 16, 13, 10, 4, 8, 5, 15, 2, 14, 18, 17, 1}",3.906718,0.004106,0.000471
"{1, 17, 19, 6, 15, 5, 9, 10, 2, 11, 18, 8, 3, 4, 14, 16, 13, 7, 12, 20, 1}",3.670763,"{1, 17, 19, 6, 15, 5, 9, 10, 18, 8, 3, 11, 2, 4, 14, 16, 13, 7, 12, 20, 1}",3.885015,0.058367,0.000428
"{1, 17, 20, 5, 2, 8, 19, 3, 11, 10, 9, 7, 4, 18, 6, 14, 16, 15, 12, 13, 1}",3.632356,"{1, 12, 13, 5, 2, 8, 11, 10, 9, 7, 4, 18, 6, 14, 15, 16, 3, 19, 20, 17, 1}",4.109474,0.131352,0.000420
"{1, 15, 3, 10, 7, 13, 5, 19, 12, 16, 11, 20, 4, 6, 17, 9, 2, 8, 14, 18, 1}",3.997226,"{1, 18, 15, 3, 14, 8, 2, 9, 17, 6, 4, 20, 11, 16, 12, 19, 5, 13, 7, 10, 1}",4.103252,0.026525,0.000767
