optimal_tour,optimal_tour_length,nearest_neighbor_tour,nearest_neighbor_tour_length,score,time
"{1, 19, 13, 15, 3, 5, 14, 6, 8, 9, 18, 16, 20, 17, 2, 10, 12, 11, 4, 7, 1}",3.911524,"{1, 7, 4, 12, 11, 19, 13, 15, 3, 5, 14, 20, 17, 10, 2, 18, 16, 6, 8, 9, 1}",4.625711,0.182585,0.000051
"{1, 16, 5, 3, 7, 13, 20, 4, 8, 10, 15, 6, 9, 11, 18, 2, 17, 19, 14, 12, 1}",3.689554,"{1, 12, 14, 17, 19, 18, 11, 9, 10, 15, 6, 7, 3, 13, 20, 4, 8, 5, 16, 2, 1}",4.587476,0.243369,0.000051
"{1, 17, 4, 11, 15, 14, 7, 16, 12, 9, 19, 10, 20, 18, 2, 5, 3, 6, 8, 13, 1}",3.662520,"{1, 13, 8, 6, 3, 17, 4, 11, 15, 14, 7, 16, 12, 9, 19, 10, 20, 18, 2, 5, 1}",3.943423,0.076697,0.000051
"{1, 3, 4, 5, 14, 2, 13, 20, 12, 9, 15, 19, 11, 18, 10, 7, 8, 6, 17, 16, 1}",4.115022,"{1, 16, 17, 6, 8, 19, 15, 18, 11, 10, 7, 9, 12, 20, 13, 2, 14, 3, 4, 5, 1}",4.577587,0.112409,0.000051
"{1, 6, 20, 4, 17, 2, 7, 15, 12, 13, 10, 5, 9, 3, 11, 8, 19, 18, 14, 16, 1}",3.945142,"{1, 16, 6, 20, 4, 19, 8, 3, 9, 5, 12, 13, 10, 15, 17, 2, 7, 14, 18, 11, 1}",5.094016,0.291212,0.000051
"{1, 14, 19, 10, 9, 7, 18, 20, 3, 6, 11, 15, 4, 8, 2, 13, 16, 17, 5, 12, 1}",4.091044,"{1, 12, 5, 14, 9, 7, 10, 19, 18, 11, 6, 3, 20, 15, 4, 13, 16, 17, 8, 2, 1}",4.604568,0.125524,0.000051
"{1, 8, 20, 6, 7, 9, 19, 3, 11, 13, 14, 18, 12, 15, 16, 2, 4, 5, 17, 10, 1}",3.923691,"{1, 20, 6, 7, 9, 19, 3, 11, 8, 10, 17, 5, 4, 2, 16, 15, 12, 18, 14, 13, 1}",4.551314,0.159958,0.000051
"{1, 13, 5, 11, 2, 15, 10, 12, 20, 16, 19, 6, 14, 17, 8, 9, 7, 3, 18, 4, 1}",3.623247,"{1, 4, 18, 3, 7, 9, 5, 11, 13, 2, 15, 10, 8, 17, 14, 6, 19, 16, 20, 12, 1}",4.338211,0.197327,0.000051
"{1, 19, 3, 13, 14, 9, 18, 5, 16, 8, 10, 12, 11, 4, 17, 7, 6, 15, 20, 2, 1}",4.038925,"{1, 2, 20, 15, 12, 10, 8, 16, 11, 4, 6, 7, 17, 18, 9, 14, 13, 19, 3, 5, 1}",5.146632,0.274258,0.000051
"{1, 16, 7, 19, 3, 15, 18, 20, 8, 10, 13, 6, 9, 5, 14, 4, 12, 11, 17, 2, 1}",4.257493,"{1, 2, 17, 11, 12, 4, 14, 16, 7, 19, 3, 15, 18, 20, 8, 10, 13, 6, 9, 5, 1}",4.642381,0.090402,0.000051
"{1, 8, 19, 9, 16, 3, 18, 6, 5, 14, 11, 15, 17, 7, 20, 2, 4, 12, 10, 13, 1}",3.480780,"{1, 20, 2, 4, 12, 10, 13, 16, 9, 19, 8, 7, 17, 15, 6, 5, 14, 11, 18, 3, 1}",3.852055,0.106664,0.000051
"{1, 18, 12, 9, 6, 4, 19, 13, 10, 8, 14, 15, 2, 17, 11, 7, 3, 20, 16, 5, 1}",4.205023,"{1, 5, 16, 20, 7, 11, 17, 2, 14, 8, 10, 13, 19, 4, 6, 9, 12, 18, 3, 15, 1}",5.378297,0.279017,0.000051
"{1, 14, 11, 13, 2, 10, 8, 12, 18, 3, 5, 20, 7, 16, 15, 19, 9, 17, 4, 6, 1}",4.395436,"{1, 14, 11, 13, 2, 8, 12, 18, 3, 7, 20, 15, 16, 6, 4, 17, 19, 9, 5, 10, 1}",5.833034,0.327066,0.000051
"{1, 5, 6, 16, 9, 8, 10, 7, 17, 11, 13, 14, 15, 20, 19, 18, 12, 4, 2, 3, 1}",3.928435,"{1, 3, 5, 6, 16, 9, 8, 10, 7, 17, 11, 13, 14, 15, 20, 19, 18, 12, 4, 2, 1}",3.960734,0.008222,0.000051
"{1, 8, 19, 7, 11, 3, 20, 15, 12, 6, 5, 17, 16, 4, 18, 10, 14, 13, 9, 2, 1}",3.741033,"{1, 8, 19, 7, 20, 15, 12, 6, 16, 4, 18, 2, 9, 13, 14, 10, 17, 5, 11, 3, 1}",4.570303,0.221669,0.000051
"{1, 14, 19, 7, 4, 18, 17, 10, 16, 3, 2, 12, 8, 9, 13, 5, 11, 20, 6, 15, 1}",3.786369,"{1, 15, 6, 20, 11, 13, 9, 8, 5, 17, 10, 16, 3, 2, 12, 18, 4, 7, 19, 14, 1}",3.998999,0.056157,0.000051
"{1, 13, 17, 5, 15, 12, 10, 11, 4, 6, 18, 9, 7, 19, 8, 3, 2, 20, 14, 16, 1}",3.923522,"{1, 16, 14, 20, 2, 3, 8, 19, 11, 10, 12, 15, 5, 17, 13, 4, 6, 18, 9, 7, 1}",4.754076,0.211686,0.000051
"{1, 8, 11, 14, 16, 19, 4, 13, 6, 3, 9, 2, 7, 15, 5, 10, 18, 17, 20, 12, 1}",4.071465,"{1, 11, 8, 12, 5, 10, 18, 17, 20, 15, 7, 6, 13, 4, 19, 16, 14, 3, 9, 2, 1}",5.670913,0.392844,0.000051
"{1, 10, 19, 12, 3, 11, 18, 9, 5, 14, 15, 20, 13, 6, 7, 17, 8, 4, 2, 16, 1}",3.903769,"{1, 16, 2, 4, 8, 17, 7, 6, 13, 20, 15, 14, 5, 9, 11, 3, 12, 19, 10, 18, 1}",4.531094,0.160697,0.000051
"{1, 7, 2, 19, 12, 9, 10, 4, 16, 5, 20, 13, 8, 3, 11, 18, 6, 15, 14, 17, 1}",4.267201,"{1, 17, 14, 11, 18, 3, 8, 13, 20, 6, 15, 19, 2, 12, 9, 10, 5, 16, 4, 7, 1}",5.241160,0.228243,0.000051
"{1, 8, 2, 3, 16, 15, 10, 20, 11, 6, 19, 7, 18, 12, 4, 9, 13, 5, 17, 14, 1}",4.192080,"{1, 17, 5, 13, 9, 4, 12, 14, 11, 6, 20, 10, 15, 16, 3, 2, 8, 19, 18, 7, 1}",5.234254,0.248605,0.000051
"{1, 19, 10, 7, 2, 18, 17, 16, 13, 9, 6, 15, 5, 12, 3, 4, 20, 14, 8, 11, 1}",3.705184,"{1, 11, 19, 8, 14, 20, 4, 3, 12, 7, 10, 18, 17, 16, 13, 9, 6, 15, 5, 2, 1}",4.116517,0.111016,0.000051
"{1, 3, 16, 6, 14, 8, 10, 19, 17, 2, 12, 15, 7, 4, 18, 20, 9, 5, 11, 13, 1}",3.740327,"{1, 3, 11, 5, 13, 17, 2, 19, 10, 8, 14, 6, 16, 9, 20, 18, 4, 7, 15, 12, 1}",4.431476,0.184783,0.000060
"{1, 8, 3, 5, 20, 7, 14, 17, 11, 15, 18, 2, 19, 6, 10, 16, 4, 9, 13, 12, 1}",3.928421,"{1, 8, 3, 5, 20, 7, 9, 13, 12, 14, 6, 19, 2, 18, 11, 15, 17, 16, 4, 10, 1}",5.112158,0.301326,0.000051
"{1, 6, 8, 9, 7, 13, 5, 20, 4, 19, 3, 15, 16, 2, 14, 11, 12, 18, 10, 17, 1}",3.616231,"{1, 6, 8, 17, 10, 18, 12, 11, 14, 2, 16, 15, 3, 19, 4, 5, 20, 13, 7, 9, 1}",3.838829,0.061555,0.000051
"{1, 20, 12, 18, 19, 7, 14, 2, 4, 15, 3, 10, 8, 16, 9, 13, 11, 17, 5, 6, 1}",4.066077,"{1, 6, 2, 14, 7, 20, 12, 18, 19, 15, 3, 16, 9, 4, 11, 17, 5, 13, 8, 10, 1}",5.354943,0.316980,0.000051
"{1, 3, 11, 2, 12, 9, 8, 18, 7, 15, 4, 6, 19, 14, 20, 17, 5, 16, 13, 10, 1}",3.309807,"{1, 10, 13, 16, 5, 17, 20, 14, 19, 6, 4, 15, 7, 2, 11, 3, 12, 9, 18, 8, 1}",4.147947,0.253229,0.000051
"{1, 2, 8, 14, 6, 12, 7, 11, 16, 3, 4, 19, 17, 18, 15, 20, 5, 10, 13, 9, 1}",3.950140,"{1, 2, 14, 8, 6, 7, 11, 16, 3, 17, 15, 18, 12, 10, 5, 20, 19, 4, 9, 13, 1}",5.364735,0.358113,0.000051
"{1, 14, 16, 2, 9, 10, 13, 17, 8, 11, 3, 20, 18, 15, 12, 19, 7, 5, 4, 6, 1}",4.183355,"{1, 14, 6, 4, 7, 19, 12, 15, 3, 20, 11, 8, 13, 17, 10, 9, 2, 16, 5, 18, 1}",6.301925,0.506428,0.000051
"{1, 20, 18, 10, 19, 17, 9, 13, 15, 2, 14, 12, 11, 6, 7, 5, 3, 16, 8, 4, 1}",4.093904,"{1, 4, 8, 16, 5, 7, 6, 12, 11, 14, 20, 18, 19, 17, 10, 9, 13, 2, 15, 3, 1}",5.456789,0.332906,0.000051
"{1, 17, 4, 11, 18, 6, 12, 19, 2, 9, 3, 14, 7, 5, 20, 13, 8, 15, 10, 16, 1}",4.000107,"{1, 4, 17, 16, 10, 15, 11, 8, 13, 20, 5, 7, 14, 3, 9, 2, 19, 18, 6, 12, 1}",4.392013,0.097974,0.000051
"{1, 15, 14, 7, 19, 13, 6, 17, 5, 2, 4, 9, 10, 20, 12, 3, 11, 18, 8, 16, 1}",4.009736,"{1, 3, 11, 18, 8, 16, 12, 20, 10, 9, 4, 2, 5, 17, 6, 13, 15, 14, 19, 7, 1}",4.216176,0.051485,0.000051
"{1, 17, 8, 2, 7, 3, 20, 10, 19, 16, 4, 14, 6, 11, 15, 9, 13, 12, 5, 18, 1}",4.090963,"{1, 18, 5, 12, 13, 11, 6, 2, 8, 17, 7, 3, 20, 10, 19, 16, 4, 14, 15, 9, 1}",4.730500,0.156329,0.000051
"{1, 7, 6, 8, 13, 11, 15, 2, 12, 19, 9, 18, 14, 5, 3, 16, 20, 10, 4, 17, 1}",3.726224,"{1, 16, 3, 5, 14, 18, 12, 2, 19, 9, 15, 13, 8, 6, 7, 11, 17, 4, 10, 20, 1}",4.275140,0.147312,0.000051
"{1, 16, 12, 14, 7, 19, 18, 6, 8, 20, 3, 10, 2, 9, 5, 17, 4, 11, 15, 13, 1}",3.982525,"{1, 16, 12, 14, 19, 7, 3, 10, 2, 9, 5, 17, 4, 11, 15, 13, 18, 6, 8, 20, 1}",4.920646,0.235559,0.000051
"{1, 12, 9, 16, 4, 10, 20, 3, 18, 11, 19, 17, 2, 15, 5, 6, 14, 13, 8, 7, 1}",3.900820,"{1, 8, 7, 13, 14, 6, 5, 10, 20, 3, 18, 11, 15, 2, 17, 19, 12, 9, 16, 4, 1}",4.606203,0.180829,0.000051
"{1, 17, 13, 14, 16, 20, 19, 15, 4, 12, 10, 6, 18, 5, 8, 3, 7, 11, 9, 2, 1}",3.982344,"{1, 17, 13, 14, 16, 20, 19, 15, 4, 12, 10, 6, 18, 8, 5, 3, 7, 11, 2, 9, 1}",4.209245,0.056977,0.000051
"{1, 7, 20, 14, 19, 15, 3, 12, 11, 18, 16, 2, 17, 8, 4, 13, 5, 10, 9, 6, 1}",3.936022,"{1, 6, 9, 10, 5, 4, 13, 8, 17, 2, 16, 12, 11, 18, 3, 7, 20, 15, 14, 19, 1}",4.305731,0.093930,0.000051
"{1, 9, 8, 12, 16, 20, 4, 19, 13, 10, 7, 17, 5, 2, 6, 3, 15, 14, 18, 11, 1}",3.492393,"{1, 11, 8, 9, 14, 18, 16, 20, 4, 19, 13, 10, 7, 17, 5, 2, 6, 3, 15, 12, 1}",3.890180,0.113901,0.000051
"{1, 9, 17, 5, 4, 13, 8, 10, 6, 18, 7, 19, 16, 11, 2, 20, 14, 12, 15, 3, 1}",3.520895,"{1, 17, 5, 4, 9, 3, 15, 12, 14, 19, 7, 18, 6, 10, 8, 13, 20, 2, 11, 16, 1}",4.770171,0.354818,0.000051
"{1, 14, 4, 2, 18, 5, 20, 7, 19, 12, 6, 15, 10, 17, 3, 11, 13, 9, 16, 8, 1}",4.247945,"{1, 8, 14, 4, 2, 18, 5, 12, 10, 17, 13, 9, 16, 11, 3, 15, 6, 19, 7, 20, 1}",5.056275,0.190287,0.000051
"{1, 11, 10, 20, 17, 7, 14, 9, 5, 3, 12, 2, 8, 19, 16, 13, 6, 18, 15, 4, 1}",3.641192,"{1, 11, 10, 20, 7, 9, 14, 17, 5, 3, 12, 2, 8, 19, 16, 6, 13, 18, 15, 4, 1}",3.766582,0.034436,0.000051
"{1, 10, 18, 13, 2, 3, 9, 11, 15, 12, 16, 4, 20, 19, 5, 14, 6, 17, 8, 7, 1}",3.744321,"{1, 10, 18, 13, 2, 3, 9, 11, 15, 12, 7, 8, 19, 20, 16, 4, 5, 14, 6, 17, 1}",3.988842,0.065304,0.000051
"{1, 6, 8, 13, 11, 9, 7, 16, 20, 15, 19, 2, 14, 18, 12, 3, 17, 5, 4, 10, 1}",3.685797,"{1, 10, 4, 3, 17, 5, 6, 8, 13, 11, 9, 7, 16, 20, 15, 19, 2, 14, 18, 12, 1}",3.819403,0.036249,0.000051
"{1, 2, 11, 20, 18, 6, 15, 3, 9, 4, 5, 13, 8, 14, 12, 7, 19, 16, 17, 10, 1}",3.933290,"{1, 2, 11, 20, 18, 6, 15, 3, 9, 4, 5, 13, 8, 14, 12, 7, 19, 17, 16, 10, 1}",3.943048,0.002481,0.000051
"{1, 3, 9, 18, 7, 11, 5, 12, 10, 6, 4, 15, 16, 2, 17, 19, 8, 14, 13, 20, 1}",3.508536,"{1, 20, 14, 13, 3, 9, 18, 7, 11, 5, 12, 10, 4, 15, 16, 2, 17, 8, 19, 6, 1}",4.745241,0.352484,0.000051
"{1, 5, 2, 7, 14, 13, 8, 11, 15, 4, 19, 9, 12, 16, 6, 3, 20, 17, 18, 10, 1}",3.651498,"{1, 5, 10, 2, 7, 13, 14, 8, 11, 15, 9, 12, 16, 19, 4, 6, 20, 17, 3, 18, 1}",4.300792,0.177816,0.000086
"{1, 16, 12, 10, 2, 18, 8, 11, 19, 13, 3, 5, 9, 6, 17, 20, 7, 4, 15, 14, 1}",3.643115,"{1, 14, 15, 4, 20, 7, 3, 13, 19, 11, 8, 16, 12, 10, 2, 18, 5, 9, 6, 17, 1}",4.573910,0.255494,0.000051
"{1, 8, 14, 13, 16, 10, 15, 4, 3, 11, 9, 6, 20, 2, 12, 5, 17, 19, 18, 7, 1}",3.646480,"{1, 8, 14, 7, 18, 6, 20, 11, 9, 10, 16, 13, 15, 4, 3, 2, 12, 5, 17, 19, 1}",4.222942,0.158087,0.000052
"{1, 15, 18, 5, 19, 20, 17, 12, 14, 7, 16, 9, 3, 6, 2, 4, 13, 10, 8, 11, 1}",3.966733,"{1, 11, 8, 2, 6, 3, 9, 16, 7, 14, 12, 17, 5, 19, 18, 15, 4, 13, 10, 20, 1}",5.452822,0.374638,0.000052
"{1, 9, 12, 2, 17, 16, 10, 6, 4, 14, 13, 5, 7, 8, 18, 19, 11, 3, 15, 20, 1}",3.593455,"{1, 9, 12, 2, 20, 3, 15, 11, 19, 18, 8, 7, 5, 13, 14, 4, 6, 10, 16, 17, 1}",4.014785,0.117249,0.000061
"{1, 14, 11, 13, 15, 10, 16, 19, 17, 5, 12, 18, 4, 20, 7, 9, 8, 6, 2, 3, 1}",3.832035,"{1, 15, 13, 14, 11, 16, 10, 9, 7, 8, 20, 2, 6, 3, 5, 17, 19, 12, 18, 4, 1}",4.982927,0.300335,0.000070
"{1, 14, 3, 8, 10, 20, 7, 18, 5, 2, 6, 15, 12, 4, 13, 17, 9, 11, 19, 16, 1}",3.559143,"{1, 14, 6, 15, 2, 5, 12, 4, 11, 9, 19, 16, 17, 13, 18, 7, 20, 10, 8, 3, 1}",4.111247,0.155123,0.000051
"{1, 16, 9, 15, 6, 13, 19, 20, 4, 5, 17, 11, 7, 3, 14, 8, 12, 2, 10, 18, 1}",3.830392,"{1, 18, 10, 2, 8, 14, 12, 20, 19, 13, 6, 15, 9, 16, 3, 17, 11, 7, 5, 4, 1}",4.737093,0.236712,0.000085
"{1, 18, 12, 16, 9, 13, 14, 20, 8, 2, 11, 6, 3, 17, 7, 19, 5, 10, 15, 4, 1}",3.800697,"{1, 2, 8, 20, 14, 13, 9, 16, 12, 18, 15, 10, 5, 4, 6, 3, 19, 7, 17, 11, 1}",4.047600,0.064963,0.000051
"{1, 15, 4, 16, 5, 13, 8, 14, 9, 7, 11, 17, 19, 6, 3, 18, 10, 2, 20, 12, 1}",4.347491,"{1, 15, 4, 12, 16, 5, 13, 8, 14, 19, 6, 3, 2, 20, 10, 18, 17, 7, 11, 9, 1}",5.317690,0.223163,0.000061
"{1, 16, 17, 4, 3, 15, 11, 2, 12, 19, 14, 5, 6, 18, 7, 8, 20, 10, 13, 9, 1}",3.542133,"{1, 16, 17, 4, 3, 15, 11, 2, 12, 19, 14, 7, 18, 6, 5, 20, 10, 8, 13, 9, 1}",3.830632,0.081448,0.000051
"{1, 13, 16, 19, 10, 15, 11, 14, 12, 20, 9, 2, 5, 8, 18, 4, 17, 3, 6, 7, 1}",3.762396,"{1, 7, 6, 19, 10, 15, 17, 18, 4, 8, 5, 2, 9, 20, 12, 14, 11, 16, 13, 3, 1}",4.267042,0.134129,0.000051
"{1, 7, 4, 19, 18, 17, 5, 12, 14, 8, 16, 13, 11, 6, 15, 3, 2, 20, 10, 9, 1}",4.254626,"{1, 9, 10, 20, 2, 3, 15, 11, 13, 16, 8, 12, 14, 6, 5, 17, 18, 19, 4, 7, 1}",4.437860,0.043067,0.000051
"{1, 11, 15, 5, 4, 20, 7, 9, 13, 8, 10, 18, 19, 12, 14, 16, 17, 3, 2, 6, 1}",3.502228,"{1, 6, 2, 3, 17, 16, 14, 12, 19, 18, 10, 13, 9, 8, 7, 20, 15, 11, 5, 4, 1}",3.763388,0.074570,0.000051
"{1, 8, 7, 2, 9, 10, 15, 4, 11, 14, 19, 18, 13, 3, 20, 5, 12, 16, 6, 17, 1}",4.255087,"{1, 8, 7, 2, 9, 10, 4, 11, 14, 18, 19, 15, 6, 17, 16, 20, 5, 12, 3, 13, 1}",5.730428,0.346724,0.000051
"{1, 18, 2, 15, 6, 16, 5, 8, 12, 14, 13, 10, 7, 3, 4, 17, 9, 20, 19, 11, 1}",4.110890,"{1, 19, 11, 20, 18, 5, 2, 16, 8, 12, 13, 14, 10, 7, 9, 4, 17, 3, 6, 15, 1}",4.936069,0.200730,0.000051
"{1, 19, 2, 10, 17, 20, 16, 11, 14, 12, 3, 9, 5, 13, 18, 15, 7, 6, 8, 4, 1}",3.800071,"{1, 4, 19, 2, 10, 8, 6, 7, 15, 18, 13, 5, 9, 3, 12, 14, 11, 16, 20, 17, 1}",4.005709,0.054114,0.000051
"{1, 10, 2, 11, 9, 3, 16, 4, 8, 15, 19, 5, 12, 17, 20, 6, 7, 14, 18, 13, 1}",3.656556,"{1, 13, 18, 19, 15, 8, 4, 16, 3, 9, 11, 2, 10, 14, 7, 6, 20, 17, 12, 5, 1}",4.090218,0.118598,0.000051
"{1, 6, 19, 11, 16, 5, 10, 2, 3, 18, 12, 15, 7, 14, 9, 13, 4, 17, 20, 8, 1}",3.302048,"{1, 6, 8, 20, 4, 17, 9, 14, 13, 7, 15, 19, 11, 16, 5, 10, 3, 2, 18, 12, 1}",3.780524,0.144903,0.000051
"{1, 3, 18, 6, 9, 5, 19, 11, 13, 12, 16, 8, 14, 4, 17, 10, 15, 20, 7, 2, 1}",4.241139,"{1, 2, 7, 10, 15, 20, 5, 9, 6, 18, 3, 11, 19, 12, 13, 16, 8, 14, 4, 17, 1}",4.538129,0.070026,0.000060
"{1, 12, 8, 16, 5, 15, 9, 20, 19, 2, 13, 7, 17, 14, 6, 18, 4, 10, 3, 11, 1}",4.351500,"{1, 12, 9, 15, 8, 16, 5, 20, 7, 17, 13, 14, 6, 18, 4, 11, 3, 10, 19, 2, 1}",5.414570,0.244300,0.000051
"{1, 18, 14, 8, 2, 3, 15, 5, 20, 6, 19, 4, 13, 10, 9, 17, 12, 11, 16, 7, 1}",4.593465,"{1, 7, 8, 2, 3, 15, 5, 6, 20, 14, 18, 16, 11, 12, 17, 9, 10, 13, 4, 19, 1}",5.428991,0.181894,0.000050
"{1, 15, 19, 7, 6, 18, 5, 14, 13, 4, 16, 20, 9, 12, 3, 10, 2, 11, 8, 17, 1}",3.850324,"{1, 17, 8, 11, 2, 10, 3, 12, 5, 14, 6, 18, 7, 19, 15, 9, 4, 13, 20, 16, 1}",5.069836,0.316730,0.000060
"{1, 15, 2, 17, 19, 6, 16, 4, 3, 11, 10, 13, 18, 9, 7, 8, 12, 5, 20, 14, 1}",3.903094,"{1, 5, 12, 8, 7, 9, 18, 6, 16, 4, 2, 15, 17, 19, 3, 13, 10, 11, 20, 14, 1}",4.938992,0.265404,0.000051
"{1, 10, 9, 19, 18, 13, 8, 4, 15, 16, 2, 20, 5, 14, 3, 12, 11, 6, 7, 17, 1}",3.961840,"{1, 10, 17, 7, 3, 12, 14, 5, 20, 2, 4, 8, 13, 15, 16, 18, 19, 9, 6, 11, 1}",5.040809,0.272341,0.000051
"{1, 13, 3, 6, 20, 15, 17, 14, 11, 16, 10, 19, 9, 5, 12, 4, 2, 8, 18, 7, 1}",3.177425,"{1, 7, 18, 8, 4, 2, 10, 19, 9, 5, 12, 6, 3, 13, 20, 15, 17, 14, 11, 16, 1}",3.705407,0.166167,0.000051
"{1, 2, 5, 16, 3, 9, 20, 7, 10, 17, 18, 13, 15, 19, 11, 4, 8, 12, 6, 14, 1}",3.412117,"{1, 2, 14, 6, 12, 8, 4, 11, 19, 15, 13, 18, 17, 10, 7, 20, 9, 3, 5, 16, 1}",3.549592,0.040290,0.000051
"{1, 8, 7, 14, 2, 16, 20, 19, 13, 12, 9, 6, 15, 10, 17, 4, 11, 18, 3, 5, 1}",3.910947,"{1, 8, 16, 2, 14, 7, 20, 19, 13, 4, 10, 15, 6, 9, 12, 17, 11, 18, 5, 3, 1}",4.576895,0.170278,0.000051
"{1, 7, 5, 2, 12, 8, 9, 17, 10, 14, 11, 19, 15, 13, 16, 18, 3, 4, 6, 20, 1}",3.830430,"{1, 19, 11, 14, 10, 17, 8, 9, 5, 7, 2, 12, 20, 3, 4, 6, 18, 16, 13, 15, 1}",4.146023,0.082391,0.000051
"{1, 20, 3, 4, 6, 17, 13, 10, 7, 11, 2, 19, 18, 12, 16, 5, 8, 15, 14, 9, 1}",3.638321,"{1, 9, 3, 20, 6, 4, 17, 13, 10, 7, 11, 2, 19, 18, 12, 8, 5, 16, 15, 14, 1}",3.752736,0.031447,0.000051
"{1, 20, 9, 17, 12, 11, 8, 13, 18, 5, 7, 3, 6, 16, 14, 15, 10, 4, 19, 2, 1}",3.685097,"{1, 19, 2, 4, 10, 15, 14, 3, 7, 5, 18, 13, 9, 20, 17, 12, 11, 8, 6, 16, 1}",4.188128,0.136504,0.000051
"{1, 12, 14, 13, 19, 4, 2, 9, 15, 7, 17, 16, 11, 6, 8, 3, 5, 18, 20, 10, 1}",4.037446,"{1, 12, 10, 20, 18, 5, 3, 8, 11, 17, 16, 7, 15, 9, 2, 4, 13, 14, 19, 6, 1}",5.320199,0.317714,0.000051
"{1, 16, 4, 13, 14, 19, 17, 12, 20, 9, 7, 18, 8, 15, 6, 11, 2, 5, 3, 10, 1}",4.076681,"{1, 10, 16, 4, 19, 17, 20, 12, 5, 3, 2, 11, 6, 15, 8, 18, 9, 7, 14, 13, 1}",4.287356,0.051678,0.000051
"{1, 17, 12, 16, 20, 6, 11, 15, 10, 4, 13, 5, 3, 2, 14, 9, 19, 7, 8, 18, 1}",4.218426,"{1, 17, 12, 16, 20, 10, 4, 13, 3, 5, 9, 14, 2, 7, 19, 18, 8, 6, 11, 15, 1}",5.239119,0.241961,0.000051
"{1, 17, 11, 12, 14, 16, 8, 5, 7, 19, 6, 3, 18, 9, 2, 20, 10, 13, 4, 15, 1}",3.773726,"{1, 17, 11, 14, 12, 13, 4, 10, 20, 2, 9, 18, 6, 3, 19, 7, 5, 8, 16, 15, 1}",4.121113,0.092054,0.000051
"{1, 14, 9, 8, 10, 5, 18, 16, 11, 17, 12, 3, 13, 20, 15, 19, 6, 7, 4, 2, 1}",3.794028,"{1, 2, 19, 12, 3, 15, 13, 20, 17, 11, 16, 18, 9, 8, 10, 5, 14, 4, 7, 6, 1}",4.271801,0.125928,0.000051
"{1, 11, 3, 7, 10, 2, 8, 4, 17, 14, 16, 13, 9, 5, 20, 18, 15, 19, 12, 6, 1}",3.500104,"{1, 6, 12, 18, 20, 5, 9, 13, 16, 14, 17, 4, 8, 2, 10, 11, 3, 7, 15, 19, 1}",4.108937,0.173947,0.000051
"{1, 16, 15, 8, 4, 2, 20, 12, 13, 7, 3, 17, 6, 14, 9, 19, 18, 11, 5, 10, 1}",4.114377,"{1, 16, 15, 8, 4, 2, 20, 12, 13, 7, 3, 17, 6, 19, 9, 14, 11, 18, 10, 5, 1}",4.255624,0.034330,0.000051
"{1, 17, 6, 15, 5, 18, 2, 20, 16, 11, 7, 12, 8, 4, 14, 3, 10, 19, 13, 9, 1}",3.976275,"{1, 17, 9, 6, 15, 5, 2, 18, 10, 19, 3, 14, 4, 13, 7, 11, 16, 20, 12, 8, 1}",5.386685,0.354706,0.000051
"{1, 12, 6, 11, 2, 3, 20, 18, 10, 16, 9, 7, 4, 15, 14, 8, 17, 5, 13, 19, 1}",3.582294,"{1, 12, 6, 11, 19, 13, 5, 17, 8, 14, 15, 4, 9, 16, 7, 10, 18, 20, 3, 2, 1}",4.027899,0.124391,0.000051
"{1, 19, 6, 3, 12, 4, 11, 10, 8, 7, 14, 18, 20, 15, 5, 16, 17, 13, 2, 9, 1}",4.143155,"{1, 19, 6, 3, 12, 4, 11, 10, 8, 7, 14, 18, 20, 15, 5, 16, 17, 9, 2, 13, 1}",4.462583,0.077098,0.000051
"{1, 17, 15, 5, 16, 3, 20, 2, 12, 7, 18, 8, 19, 10, 13, 14, 4, 9, 11, 6, 1}",4.389076,"{1, 6, 11, 10, 13, 14, 4, 9, 16, 3, 20, 12, 2, 7, 18, 8, 19, 17, 15, 5, 1}",4.752807,0.082872,0.000051
"{1, 12, 15, 8, 11, 6, 18, 20, 16, 5, 14, 13, 4, 9, 7, 19, 17, 3, 2, 10, 1}",3.100811,"{1, 10, 2, 12, 15, 8, 11, 6, 9, 16, 4, 13, 14, 5, 20, 7, 19, 17, 3, 18, 1}",3.966546,0.279196,0.000051
"{1, 7, 13, 10, 14, 4, 18, 6, 3, 9, 11, 2, 16, 12, 15, 19, 17, 20, 8, 5, 1}",4.063626,"{1, 8, 20, 17, 12, 3, 6, 18, 4, 14, 10, 13, 7, 5, 19, 15, 16, 9, 2, 11, 1}",5.599004,0.377834,0.000061
"{1, 10, 20, 15, 9, 6, 19, 13, 18, 2, 3, 12, 7, 17, 16, 11, 14, 4, 8, 5, 1}",3.672666,"{1, 10, 5, 15, 20, 9, 8, 14, 4, 2, 3, 7, 17, 16, 11, 12, 18, 13, 19, 6, 1}",4.859090,0.323041,0.000051
"{1, 16, 6, 8, 4, 12, 11, 17, 5, 10, 3, 9, 20, 14, 2, 18, 7, 13, 19, 15, 1}",3.625936,"{1, 15, 19, 13, 7, 18, 14, 2, 9, 3, 10, 5, 17, 20, 16, 6, 8, 4, 12, 11, 1}",3.904749,0.076894,0.000051
"{1, 2, 19, 6, 15, 11, 7, 12, 13, 14, 8, 20, 17, 4, 18, 3, 16, 9, 10, 5, 1}",3.892945,"{1, 2, 19, 6, 15, 11, 7, 12, 13, 14, 8, 20, 17, 18, 3, 16, 9, 10, 5, 4, 1}",4.583618,0.177417,0.000080
