optimal_tour,optimal_tour_length,greedy_tour,greedy_tour_length,score,time
"{1, 8, 5, 10, 2, 4, 9, 7, 3, 6, 1}",3.058297,"{1, 6, 3, 7, 9, 4, 2, 10, 5, 8, 1}",3.058296,0.000000,0.000059
"{1, 8, 3, 6, 5, 4, 9, 7, 2, 10, 1}",2.863202,"{1, 10, 7, 2, 9, 4, 6, 5, 3, 8, 1}",3.041007,0.062100,0.000043
"{1, 7, 10, 8, 3, 4, 5, 6, 2, 9, 1}",2.367113,"{1, 7, 10, 8, 2, 6, 9, 5, 4, 3, 1}",2.775424,0.172493,0.000045
"{1, 8, 10, 5, 7, 2, 4, 9, 3, 6, 1}",3.165705,"{1, 8, 5, 7, 10, 2, 4, 6, 3, 9, 1}",3.615594,0.142113,0.000045
"{1, 9, 3, 4, 5, 6, 7, 2, 10, 8, 1}",2.746619,"{1, 8, 10, 2, 7, 6, 5, 9, 3, 4, 1}",2.925035,0.064958,0.000045
"{1, 3, 6, 5, 10, 2, 8, 9, 4, 7, 1}",2.675602,"{1, 3, 6, 5, 10, 2, 8, 9, 4, 7, 1}",2.675602,0.000000,0.000054
"{1, 6, 8, 9, 10, 4, 2, 5, 7, 3, 1}",3.634752,"{1, 6, 8, 5, 10, 4, 2, 7, 3, 9, 1}",4.239760,0.166451,0.000046
"{1, 4, 3, 9, 8, 6, 7, 10, 2, 5, 1}",2.605599,"{1, 4, 3, 9, 8, 6, 7, 10, 5, 2, 1}",2.619125,0.005191,0.000043
"{1, 8, 2, 10, 6, 3, 7, 4, 5, 9, 1}",3.152361,"{1, 8, 10, 6, 3, 7, 4, 5, 9, 2, 1}",3.298216,0.046268,0.000045
"{1, 8, 7, 3, 10, 4, 5, 6, 9, 2, 1}",2.919597,"{1, 8, 7, 3, 10, 4, 5, 2, 9, 6, 1}",3.100582,0.061989,0.000043
"{1, 8, 9, 7, 3, 10, 6, 5, 2, 4, 1}",3.018711,"{1, 4, 9, 2, 5, 6, 10, 3, 7, 8, 1}",3.457121,0.145231,0.000044
"{1, 5, 8, 9, 7, 4, 3, 10, 2, 6, 1}",3.250456,"{1, 5, 8, 4, 9, 7, 3, 10, 2, 6, 1}",3.309506,0.018167,0.000044
"{1, 9, 8, 4, 3, 2, 5, 7, 6, 10, 1}",2.268633,"{1, 3, 4, 8, 2, 5, 7, 6, 10, 9, 1}",2.454297,0.081839,0.000047
"{1, 4, 10, 6, 3, 7, 9, 8, 5, 2, 1}",2.801945,"{1, 2, 5, 9, 7, 3, 6, 4, 10, 8, 1}",2.925107,0.043956,0.000067
"{1, 3, 9, 10, 4, 5, 8, 7, 2, 6, 1}",2.794250,"{1, 3, 5, 4, 10, 9, 7, 8, 2, 6, 1}",3.262383,0.167534,0.000045
"{1, 6, 2, 8, 9, 4, 3, 10, 5, 7, 1}",3.334963,"{1, 6, 2, 8, 7, 5, 10, 3, 4, 9, 1}",3.861879,0.157997,0.000044
"{1, 4, 7, 2, 6, 8, 5, 10, 3, 9, 1}",3.432842,"{1, 2, 7, 4, 9, 10, 3, 5, 8, 6, 1}",4.144471,0.207300,0.000048
"{1, 5, 6, 2, 4, 3, 8, 10, 7, 9, 1}",2.013140,"{1, 5, 6, 7, 10, 8, 2, 4, 3, 9, 1}",2.303267,0.144116,0.000056
"{1, 2, 9, 4, 5, 7, 6, 3, 10, 8, 1}",2.964326,"{1, 8, 6, 3, 10, 7, 5, 4, 9, 2, 1}",3.024316,0.020237,0.000044
"{1, 3, 4, 6, 2, 5, 10, 8, 9, 7, 1}",3.170786,"{1, 7, 9, 8, 10, 4, 3, 6, 2, 5, 1}",3.614037,0.139792,0.000044
"{1, 5, 2, 3, 8, 6, 7, 10, 4, 9, 1}",3.022635,"{1, 5, 2, 3, 6, 8, 7, 10, 4, 9, 1}",3.097497,0.024767,0.000044
"{1, 4, 6, 9, 5, 10, 8, 7, 2, 3, 1}",2.497623,"{1, 3, 2, 7, 8, 10, 5, 4, 9, 6, 1}",2.901363,0.161650,0.000046
"{1, 8, 2, 4, 10, 9, 5, 7, 3, 6, 1}",3.403863,"{1, 6, 3, 5, 9, 7, 8, 10, 4, 2, 1}",3.763688,0.105711,0.000062
"{1, 10, 5, 4, 9, 8, 7, 6, 2, 3, 1}",2.156512,"{1, 10, 5, 4, 7, 8, 9, 6, 2, 3, 1}",2.436450,0.129810,0.000044
"{1, 10, 9, 3, 4, 8, 6, 7, 2, 5, 1}",2.396437,"{1, 5, 2, 7, 6, 4, 8, 9, 3, 10, 1}",2.461671,0.027221,0.000045
"{1, 3, 5, 4, 9, 2, 7, 8, 6, 10, 1}",2.716138,"{1, 3, 2, 5, 4, 9, 8, 10, 6, 7, 1}",2.773642,0.021171,0.000049
"{1, 10, 7, 5, 6, 9, 3, 8, 4, 2, 1}",2.853453,"{1, 10, 7, 4, 2, 8, 3, 9, 6, 5, 1}",3.160105,0.107467,0.000044
"{1, 8, 4, 7, 5, 2, 3, 6, 10, 9, 1}",3.492141,"{1, 10, 6, 2, 5, 7, 3, 9, 4, 8, 1}",3.751188,0.074180,0.000056
"{1, 6, 7, 9, 10, 5, 4, 3, 8, 2, 1}",2.881880,"{1, 2, 4, 3, 8, 9, 10, 5, 7, 6, 1}",3.242784,0.125232,0.000047
"{1, 5, 2, 4, 7, 3, 8, 10, 9, 6, 1}",3.207100,"{1, 6, 9, 5, 3, 2, 4, 7, 8, 10, 1}",3.795442,0.183450,0.000065
"{1, 7, 6, 2, 4, 8, 9, 10, 3, 5, 1}",2.969628,"{1, 10, 3, 5, 4, 9, 8, 2, 6, 7, 1}",3.700193,0.246012,0.000045
"{1, 5, 6, 2, 9, 4, 10, 3, 7, 8, 1}",2.870831,"{1, 5, 7, 8, 3, 6, 10, 4, 9, 2, 1}",3.467563,0.207860,0.000045
"{1, 3, 7, 10, 6, 9, 8, 4, 2, 5, 1}",2.543793,"{1, 7, 10, 6, 9, 4, 2, 5, 8, 3, 1}",3.301613,0.297909,0.000045
"{1, 2, 5, 3, 7, 4, 9, 6, 10, 8, 1}",2.843724,"{1, 8, 10, 3, 6, 9, 4, 7, 5, 2, 1}",2.996479,0.053716,0.000074
"{1, 7, 10, 4, 9, 3, 6, 5, 8, 2, 1}",2.723411,"{1, 2, 5, 8, 6, 3, 9, 4, 10, 7, 1}",2.768327,0.016493,0.000044
"{1, 10, 3, 2, 9, 8, 6, 4, 5, 7, 1}",2.710009,"{1, 10, 3, 2, 9, 8, 6, 4, 5, 7, 1}",2.710009,0.000000,0.000044
"{1, 2, 6, 10, 4, 7, 9, 3, 5, 8, 1}",3.540135,"{1, 8, 5, 3, 6, 10, 4, 7, 9, 2, 1}",4.004177,0.131080,0.000044
"{1, 7, 3, 5, 6, 2, 8, 4, 9, 10, 1}",2.813426,"{1, 10, 7, 3, 5, 6, 2, 8, 4, 9, 1}",2.826850,0.004771,0.000044
"{1, 3, 8, 9, 2, 4, 6, 5, 7, 10, 1}",2.498155,"{1, 7, 10, 3, 8, 2, 9, 4, 6, 5, 1}",2.678888,0.072347,0.000045
"{1, 5, 3, 7, 9, 2, 6, 8, 4, 10, 1}",2.411465,"{1, 10, 4, 8, 6, 2, 9, 7, 3, 5, 1}",2.411465,0.000000,0.000062
"{1, 10, 7, 9, 4, 3, 8, 2, 5, 6, 1}",3.424574,"{1, 7, 10, 8, 2, 3, 4, 9, 5, 6, 1}",4.018188,0.173340,0.000044
"{1, 10, 5, 8, 2, 3, 7, 9, 6, 4, 1}",2.796557,"{1, 10, 5, 8, 2, 3, 7, 9, 6, 4, 1}",2.796557,0.000000,0.000042
"{1, 8, 4, 10, 7, 6, 2, 9, 3, 5, 1}",2.420852,"{1, 5, 3, 2, 9, 10, 4, 8, 7, 6, 1}",2.826385,0.167517,0.000044
"{1, 8, 10, 6, 5, 2, 3, 9, 7, 4, 1}",2.889035,"{1, 4, 7, 9, 3, 2, 5, 6, 10, 8, 1}",2.889035,0.000000,0.000043
"{1, 7, 3, 9, 10, 4, 5, 8, 2, 6, 1}",2.609707,"{1, 2, 6, 8, 5, 4, 10, 9, 3, 7, 1}",2.622448,0.004882,0.000044
"{1, 3, 4, 9, 5, 2, 10, 8, 7, 6, 1}",3.194135,"{1, 4, 9, 5, 2, 8, 7, 6, 10, 3, 1}",3.608608,0.129761,0.000045
"{1, 10, 8, 7, 5, 3, 4, 2, 6, 9, 1}",2.771475,"{1, 5, 7, 8, 10, 3, 4, 2, 6, 9, 1}",2.989946,0.078828,0.000045
"{1, 10, 7, 4, 3, 8, 6, 5, 9, 2, 1}",2.844251,"{1, 4, 7, 10, 9, 2, 5, 8, 6, 3, 1}",3.113800,0.094769,0.000045
"{1, 6, 5, 4, 3, 10, 7, 9, 8, 2, 1}",2.433857,"{1, 6, 7, 9, 10, 3, 4, 5, 8, 2, 1}",2.619831,0.076411,0.000044
"{1, 9, 10, 8, 4, 2, 6, 3, 7, 5, 1}",2.722461,"{1, 5, 3, 7, 9, 10, 8, 4, 6, 2, 1}",3.199388,0.175182,0.000047
"{1, 8, 7, 10, 6, 9, 5, 3, 2, 4, 1}",3.414804,"{1, 8, 7, 6, 10, 9, 5, 3, 4, 2, 1}",3.605420,0.055820,0.000064
"{1, 4, 3, 2, 7, 6, 5, 9, 8, 10, 1}",3.284413,"{1, 10, 8, 7, 6, 9, 5, 2, 3, 4, 1}",3.724613,0.134027,0.000045
"{1, 9, 5, 4, 3, 6, 2, 10, 8, 7, 1}",3.094449,"{1, 9, 5, 4, 3, 6, 2, 10, 7, 8, 1}",3.168281,0.023860,0.000044
"{1, 10, 6, 5, 9, 4, 3, 7, 2, 8, 1}",3.069175,"{1, 8, 2, 7, 3, 4, 9, 5, 6, 10, 1}",3.069175,0.000000,0.000044
"{1, 7, 10, 5, 6, 8, 2, 9, 3, 4, 1}",2.174239,"{1, 7, 10, 5, 6, 8, 2, 9, 3, 4, 1}",2.174239,0.000000,0.000043
"{1, 8, 6, 10, 5, 3, 7, 4, 2, 9, 1}",3.097470,"{1, 8, 5, 4, 2, 7, 3, 9, 10, 6, 1}",3.338317,0.077756,0.000045
"{1, 3, 10, 8, 9, 2, 4, 7, 5, 6, 1}",2.276341,"{1, 5, 7, 6, 4, 2, 3, 10, 8, 9, 1}",2.471130,0.085571,0.000045
"{1, 4, 9, 3, 8, 10, 2, 7, 5, 6, 1}",2.622020,"{1, 5, 6, 7, 10, 2, 4, 8, 9, 3, 1}",3.113880,0.187588,0.000045
"{1, 10, 9, 6, 8, 3, 4, 7, 2, 5, 1}",2.406938,"{1, 5, 10, 6, 8, 3, 9, 4, 7, 2, 1}",2.475752,0.028590,0.000044
"{1, 8, 10, 3, 2, 4, 6, 7, 9, 5, 1}",3.120767,"{1, 5, 9, 2, 7, 6, 4, 3, 10, 8, 1}",3.395423,0.088009,0.000043
"{1, 2, 10, 7, 9, 6, 3, 4, 5, 8, 1}",3.225948,"{1, 2, 10, 7, 6, 3, 4, 5, 8, 9, 1}",3.693204,0.144843,0.000044
"{1, 6, 7, 4, 9, 8, 10, 5, 2, 3, 1}",2.699046,"{1, 3, 9, 4, 7, 6, 2, 5, 10, 8, 1}",3.293083,0.220091,0.000045
"{1, 5, 9, 4, 2, 6, 10, 7, 8, 3, 1}",2.574086,"{1, 5, 9, 4, 2, 6, 10, 7, 8, 3, 1}",2.574086,0.000000,0.000043
"{1, 6, 10, 3, 9, 2, 5, 8, 7, 4, 1}",2.359568,"{1, 6, 10, 3, 9, 5, 2, 8, 7, 4, 1}",2.515243,0.065976,0.000045
"{1, 7, 4, 6, 5, 8, 9, 3, 10, 2, 1}",2.919741,"{1, 10, 2, 3, 9, 8, 5, 6, 7, 4, 1}",3.196441,0.094769,0.000045
"{1, 8, 4, 5, 9, 10, 2, 6, 3, 7, 1}",2.225888,"{1, 7, 3, 5, 4, 8, 2, 10, 9, 6, 1}",2.406919,0.081330,0.000045
"{1, 7, 10, 6, 8, 5, 9, 3, 4, 2, 1}",3.151982,"{1, 4, 3, 9, 5, 8, 6, 2, 10, 7, 1}",3.815359,0.210463,0.000044
"{1, 6, 7, 2, 3, 9, 4, 8, 5, 10, 1}",2.538340,"{1, 6, 10, 8, 5, 4, 9, 3, 2, 7, 1}",2.606897,0.027009,0.000045
"{1, 10, 9, 3, 5, 6, 4, 7, 2, 8, 1}",2.604680,"{1, 10, 9, 3, 4, 6, 5, 2, 7, 8, 1}",3.011884,0.156336,0.000045
"{1, 4, 6, 3, 2, 10, 5, 9, 7, 8, 1}",3.217010,"{1, 8, 7, 9, 5, 10, 4, 6, 3, 2, 1}",3.359693,0.044353,0.000044
"{1, 2, 6, 10, 7, 3, 5, 9, 8, 4, 1}",3.127765,"{1, 2, 6, 3, 10, 7, 5, 9, 8, 4, 1}",3.303210,0.056093,0.000044
"{1, 7, 6, 2, 9, 8, 4, 5, 10, 3, 1}",2.931969,"{1, 3, 10, 5, 4, 2, 9, 8, 6, 7, 1}",3.272452,0.116128,0.000043
"{1, 2, 3, 5, 7, 10, 9, 6, 8, 4, 1}",2.646297,"{1, 2, 3, 7, 10, 8, 6, 9, 5, 4, 1}",2.897727,0.095012,0.000045
"{1, 6, 8, 4, 5, 3, 9, 7, 2, 10, 1}",2.835327,"{1, 6, 8, 4, 5, 3, 9, 2, 7, 10, 1}",3.075692,0.084775,0.000060
"{1, 5, 9, 4, 7, 8, 10, 2, 6, 3, 1}",2.310801,"{1, 3, 6, 2, 7, 4, 9, 8, 10, 5, 1}",2.530074,0.094891,0.000044
"{1, 10, 2, 3, 4, 9, 6, 8, 5, 7, 1}",2.552311,"{1, 5, 8, 6, 9, 4, 3, 2, 10, 7, 1}",2.737197,0.072439,0.000042
"{1, 5, 10, 2, 6, 7, 9, 3, 8, 4, 1}",2.699373,"{1, 4, 9, 7, 6, 2, 10, 5, 8, 3, 1}",3.438694,0.273886,0.000044
"{1, 2, 10, 9, 5, 3, 8, 4, 7, 6, 1}",2.545112,"{1, 2, 9, 7, 6, 4, 8, 5, 3, 10, 1}",2.796953,0.098951,0.000045
"{1, 5, 2, 3, 7, 6, 8, 9, 10, 4, 1}",2.939517,"{1, 5, 2, 3, 7, 6, 8, 9, 10, 4, 1}",2.939517,0.000000,0.000043
"{1, 2, 9, 6, 5, 3, 8, 4, 10, 7, 1}",2.570921,"{1, 2, 8, 3, 5, 6, 9, 4, 10, 7, 1}",2.871227,0.116809,0.000081
"{1, 5, 6, 3, 2, 9, 8, 10, 7, 4, 1}",2.929565,"{1, 7, 4, 8, 10, 9, 2, 6, 3, 5, 1}",3.144528,0.073377,0.000046
"{1, 9, 10, 3, 7, 2, 8, 6, 5, 4, 1}",2.757767,"{1, 4, 6, 5, 8, 2, 7, 3, 10, 9, 1}",2.899436,0.051371,0.000043
"{1, 5, 9, 2, 7, 6, 8, 10, 4, 3, 1}",3.074862,"{1, 5, 9, 2, 7, 6, 8, 10, 4, 3, 1}",3.074862,0.000000,0.000043
"{1, 7, 8, 3, 6, 10, 2, 4, 5, 9, 1}",2.792762,"{1, 4, 5, 9, 7, 8, 3, 6, 10, 2, 1}",2.793025,0.000094,0.000044
"{1, 6, 7, 10, 8, 4, 2, 5, 3, 9, 1}",2.940624,"{1, 6, 7, 10, 8, 4, 2, 5, 3, 9, 1}",2.940624,0.000000,0.000043
"{1, 9, 4, 5, 8, 7, 3, 2, 6, 10, 1}",3.003004,"{1, 9, 6, 10, 3, 2, 4, 5, 8, 7, 1}",3.665539,0.220624,0.000055
"{1, 4, 2, 6, 5, 7, 9, 10, 8, 3, 1}",3.268978,"{1, 4, 5, 7, 6, 2, 9, 10, 8, 3, 1}",3.505497,0.072353,0.000055
"{1, 4, 5, 8, 6, 9, 3, 2, 10, 7, 1}",3.196521,"{1, 4, 5, 8, 6, 9, 7, 3, 2, 10, 1}",3.654674,0.143328,0.000045
"{1, 7, 9, 5, 3, 8, 2, 4, 6, 10, 1}",3.003265,"{1, 10, 6, 4, 2, 7, 5, 9, 3, 8, 1}",3.379850,0.125392,0.000681
"{1, 2, 9, 4, 7, 8, 3, 10, 5, 6, 1}",2.787587,"{1, 6, 5, 3, 10, 8, 7, 4, 9, 2, 1}",2.917259,0.046517,0.000045
"{1, 3, 6, 4, 7, 5, 10, 9, 8, 2, 1}",2.799961,"{1, 3, 6, 7, 4, 9, 10, 5, 8, 2, 1}",3.139713,0.121341,0.000046
"{1, 6, 7, 9, 4, 3, 5, 10, 2, 8, 1}",3.229319,"{1, 6, 9, 7, 4, 2, 3, 5, 10, 8, 1}",3.575933,0.107333,0.000046
"{1, 7, 6, 8, 3, 10, 5, 4, 9, 2, 1}",3.272668,"{1, 7, 6, 8, 3, 10, 5, 4, 2, 9, 1}",3.382216,0.033474,0.000071
"{1, 4, 3, 9, 2, 7, 8, 6, 5, 10, 1}",2.860628,"{1, 10, 5, 6, 7, 8, 2, 9, 3, 4, 1}",2.911495,0.017782,0.000045
"{1, 3, 2, 7, 6, 5, 10, 4, 9, 8, 1}",2.946367,"{1, 3, 2, 7, 6, 5, 10, 4, 9, 8, 1}",2.946367,0.000000,0.000043
"{1, 9, 2, 3, 10, 8, 4, 5, 6, 7, 1}",2.994519,"{1, 7, 6, 5, 9, 2, 4, 10, 3, 8, 1}",3.203168,0.069677,0.000045
"{1, 6, 5, 4, 8, 9, 2, 10, 3, 7, 1}",2.812480,"{1, 6, 5, 4, 8, 9, 3, 10, 2, 7, 1}",2.869066,0.020119,0.000074
"{1, 5, 3, 9, 8, 2, 4, 10, 6, 7, 1}",3.159054,"{1, 7, 8, 4, 2, 10, 6, 5, 3, 9, 1}",3.922890,0.241793,0.000047
"{1, 3, 8, 5, 7, 4, 10, 9, 6, 2, 1}",2.206166,"{1, 2, 6, 9, 10, 4, 5, 7, 8, 3, 1}",2.226797,0.009351,0.000045
"{1, 10, 3, 9, 5, 2, 7, 8, 4, 6, 1}",2.782521,"{1, 10, 6, 4, 8, 7, 2, 5, 9, 3, 1}",2.784368,0.000664,0.000054
"{1, 6, 2, 10, 5, 7, 8, 9, 3, 4, 1}",2.960338,"{1, 4, 2, 10, 5, 3, 9, 8, 7, 6, 1}",3.389511,0.144974,0.000045
"{1, 8, 2, 3, 10, 9, 4, 6, 7, 5, 1}",2.158468,"{1, 8, 2, 10, 9, 3, 4, 6, 7, 5, 1}",2.263221,0.048531,0.000044
"{1, 2, 10, 5, 4, 6, 3, 8, 9, 7, 1}",2.953445,"{1, 2, 10, 3, 6, 4, 5, 8, 9, 7, 1}",3.337340,0.129982,0.000055
"{1, 5, 2, 10, 8, 6, 7, 3, 9, 4, 1}",2.618183,"{1, 5, 2, 10, 3, 6, 7, 8, 9, 4, 1}",3.040796,0.161415,0.000063
"{1, 8, 9, 10, 3, 4, 5, 6, 7, 2, 1}",2.661519,"{1, 8, 3, 4, 5, 6, 7, 2, 10, 9, 1}",3.064347,0.151353,0.000053
"{1, 10, 5, 9, 2, 8, 4, 7, 3, 6, 1}",2.600708,"{1, 6, 3, 10, 5, 9, 2, 8, 4, 7, 1}",2.982180,0.146680,0.000054
"{1, 2, 5, 7, 8, 10, 6, 3, 4, 9, 1}",2.933059,"{1, 9, 4, 3, 6, 10, 8, 7, 5, 2, 1}",2.933059,0.000000,0.000043
"{1, 8, 2, 10, 7, 5, 3, 6, 4, 9, 1}",2.810028,"{1, 8, 2, 10, 7, 4, 5, 6, 3, 9, 1}",3.063929,0.090355,0.000044
"{1, 4, 6, 7, 3, 8, 2, 9, 5, 10, 1}",3.128102,"{1, 10, 2, 9, 7, 3, 8, 6, 4, 5, 1}",3.684518,0.177876,0.000045
"{1, 8, 10, 5, 3, 4, 7, 2, 9, 6, 1}",3.217236,"{1, 8, 2, 7, 4, 3, 10, 5, 6, 9, 1}",3.373095,0.048445,0.000045
"{1, 6, 4, 9, 7, 3, 2, 8, 5, 10, 1}",2.890231,"{1, 10, 5, 8, 2, 9, 4, 6, 7, 3, 1}",3.307403,0.144338,0.000044
"{1, 2, 7, 3, 4, 10, 5, 6, 9, 8, 1}",2.473622,"{1, 2, 4, 3, 7, 10, 8, 9, 6, 5, 1}",2.824486,0.141842,0.000045
"{1, 6, 8, 7, 2, 10, 9, 3, 4, 5, 1}",2.649235,"{1, 6, 5, 4, 3, 2, 10, 9, 7, 8, 1}",2.947902,0.112737,0.000045
"{1, 9, 2, 3, 4, 5, 10, 7, 6, 8, 1}",3.061542,"{1, 8, 6, 7, 4, 5, 10, 3, 2, 9, 1}",3.482113,0.137372,0.000044
"{1, 7, 5, 4, 6, 10, 3, 8, 2, 9, 1}",3.243798,"{1, 9, 2, 8, 10, 3, 6, 4, 5, 7, 1}",3.280718,0.011382,0.000072
"{1, 5, 3, 4, 6, 7, 2, 9, 8, 10, 1}",2.667024,"{1, 5, 3, 4, 7, 6, 2, 8, 9, 10, 1}",2.875862,0.078304,0.000045
"{1, 8, 5, 9, 10, 7, 4, 3, 6, 2, 1}",2.736002,"{1, 8, 5, 2, 6, 3, 4, 7, 10, 9, 1}",3.019431,0.103592,0.000044
"{1, 4, 9, 7, 3, 5, 6, 2, 8, 10, 1}",2.670707,"{1, 4, 9, 7, 3, 5, 6, 2, 8, 10, 1}",2.670707,0.000000,0.000045
"{1, 4, 3, 8, 6, 7, 10, 2, 5, 9, 1}",3.200318,"{1, 3, 8, 6, 7, 10, 4, 9, 2, 5, 1}",3.929893,0.227969,0.000046
"{1, 8, 6, 5, 4, 2, 9, 3, 7, 10, 1}",2.719386,"{1, 10, 7, 3, 9, 2, 4, 5, 8, 6, 1}",2.827729,0.039841,0.000045
"{1, 3, 2, 10, 5, 4, 6, 8, 9, 7, 1}",1.682207,"{1, 3, 2, 10, 5, 4, 8, 9, 7, 6, 1}",1.829237,0.087403,0.000047
"{1, 5, 6, 8, 10, 7, 2, 9, 3, 4, 1}",2.374305,"{1, 5, 3, 9, 2, 7, 10, 8, 4, 6, 1}",2.563168,0.079544,0.000045
"{1, 4, 5, 8, 2, 7, 6, 3, 10, 9, 1}",2.752977,"{1, 4, 6, 7, 2, 8, 5, 3, 10, 9, 1}",2.925319,0.062602,0.000044
"{1, 4, 9, 7, 2, 6, 5, 10, 8, 3, 1}",2.392654,"{1, 4, 9, 7, 2, 6, 5, 8, 10, 3, 1}",2.605640,0.089017,0.000044
"{1, 7, 2, 3, 6, 5, 10, 9, 4, 8, 1}",3.322765,"{1, 7, 2, 3, 6, 5, 10, 8, 9, 4, 1}",3.332284,0.002865,0.000045
"{1, 8, 4, 9, 5, 3, 2, 6, 10, 7, 1}",2.745159,"{1, 7, 8, 4, 9, 5, 3, 2, 6, 10, 1}",2.782291,0.013526,0.000073
"{1, 10, 6, 7, 4, 9, 8, 5, 2, 3, 1}",2.544097,"{1, 6, 10, 4, 7, 9, 8, 5, 2, 3, 1}",2.704497,0.063048,0.000044
"{1, 2, 6, 3, 5, 9, 8, 7, 4, 10, 1}",2.844043,"{1, 2, 10, 6, 3, 5, 9, 8, 7, 4, 1}",3.459821,0.216515,0.000045
"{1, 8, 4, 5, 9, 7, 6, 10, 3, 2, 1}",2.890554,"{1, 4, 8, 3, 10, 2, 7, 6, 5, 9, 1}",3.269878,0.131229,0.000045
"{1, 9, 10, 5, 8, 4, 6, 7, 3, 2, 1}",3.085988,"{1, 9, 10, 5, 4, 8, 7, 6, 3, 2, 1}",3.156794,0.022944,0.000053
"{1, 2, 3, 8, 7, 9, 6, 5, 4, 10, 1}",3.675547,"{1, 2, 9, 7, 8, 3, 6, 5, 4, 10, 1}",4.297258,0.169148,0.000045
"{1, 9, 3, 7, 2, 6, 8, 5, 10, 4, 1}",2.713665,"{1, 4, 10, 5, 6, 8, 2, 7, 3, 9, 1}",2.841144,0.046977,0.000044
"{1, 9, 7, 3, 8, 6, 4, 5, 10, 2, 1}",2.850814,"{1, 2, 5, 10, 4, 6, 7, 8, 3, 9, 1}",3.081883,0.081054,0.000044
"{1, 3, 2, 6, 4, 8, 5, 9, 7, 10, 1}",3.111918,"{1, 10, 7, 9, 5, 4, 8, 2, 3, 6, 1}",3.429171,0.101948,0.000045
"{1, 7, 5, 4, 10, 3, 6, 2, 9, 8, 1}",2.773642,"{1, 8, 9, 2, 6, 5, 10, 3, 4, 7, 1}",3.497343,0.260921,0.000044
"{1, 3, 4, 7, 9, 5, 8, 2, 6, 10, 1}",2.515008,"{1, 10, 5, 8, 6, 2, 9, 7, 4, 3, 1}",2.785873,0.107699,0.000046
"{1, 7, 3, 2, 9, 8, 10, 6, 5, 4, 1}",2.740863,"{1, 4, 5, 10, 8, 9, 2, 6, 7, 3, 1}",3.630270,0.324499,0.000045
"{1, 6, 3, 4, 7, 10, 9, 8, 5, 2, 1}",3.233289,"{1, 6, 2, 5, 7, 10, 9, 8, 4, 3, 1}",3.467477,0.072430,0.000045
"{1, 6, 2, 9, 7, 3, 4, 10, 5, 8, 1}",2.549901,"{1, 8, 6, 5, 10, 4, 3, 7, 2, 9, 1}",2.693332,0.056250,0.000119
"{1, 7, 3, 2, 8, 5, 6, 9, 10, 4, 1}",2.311685,"{1, 7, 3, 2, 8, 5, 6, 9, 4, 10, 1}",2.359848,0.020835,0.000046
"{1, 6, 5, 8, 4, 7, 2, 10, 3, 9, 1}",2.770309,"{1, 9, 3, 10, 2, 7, 4, 8, 5, 6, 1}",2.770309,0.000000,0.000044
"{1, 6, 7, 5, 9, 2, 4, 10, 3, 8, 1}",2.775174,"{1, 8, 6, 7, 5, 9, 4, 2, 10, 3, 1}",2.847415,0.026031,0.000045
"{1, 6, 7, 8, 2, 3, 10, 5, 4, 9, 1}",2.507948,"{1, 6, 7, 8, 3, 2, 10, 5, 4, 9, 1}",2.588096,0.031958,0.000045
"{1, 9, 7, 4, 2, 5, 8, 3, 10, 6, 1}",3.100737,"{1, 7, 4, 2, 5, 6, 3, 10, 8, 9, 1}",3.630029,0.170699,0.000044
"{1, 6, 3, 7, 5, 8, 9, 2, 4, 10, 1}",3.139655,"{1, 5, 8, 9, 2, 4, 10, 6, 7, 3, 1}",3.896459,0.241047,0.000045
"{1, 6, 10, 7, 5, 4, 8, 3, 2, 9, 1}",2.597791,"{1, 6, 9, 4, 10, 7, 5, 8, 2, 3, 1}",2.721454,0.047603,0.000045
"{1, 2, 3, 4, 5, 9, 7, 6, 10, 8, 1}",2.497582,"{1, 2, 3, 4, 5, 9, 7, 6, 10, 8, 1}",2.497582,0.000000,0.000044
"{1, 3, 4, 2, 10, 8, 7, 6, 5, 9, 1}",3.071828,"{1, 3, 5, 9, 7, 6, 10, 8, 2, 4, 1}",3.430316,0.116702,0.000044
"{1, 6, 4, 7, 8, 9, 10, 5, 3, 2, 1}",2.707115,"{1, 6, 7, 8, 9, 4, 10, 3, 2, 5, 1}",3.098432,0.144551,0.000045
"{1, 6, 9, 5, 3, 7, 4, 10, 8, 2, 1}",2.423160,"{1, 6, 9, 5, 8, 10, 2, 4, 3, 7, 1}",3.059124,0.262452,0.000045
"{1, 7, 8, 4, 9, 6, 2, 3, 5, 10, 1}",2.399327,"{1, 10, 5, 3, 2, 6, 9, 4, 8, 7, 1}",2.399327,0.000000,0.000044
"{1, 3, 2, 9, 6, 10, 7, 8, 5, 4, 1}",2.148679,"{1, 3, 2, 9, 7, 10, 6, 8, 5, 4, 1}",2.207013,0.027149,0.000043
"{1, 6, 8, 7, 2, 9, 10, 5, 4, 3, 1}",2.612429,"{1, 3, 4, 5, 10, 9, 6, 8, 7, 2, 1}",2.727362,0.043995,0.000047
"{1, 6, 10, 9, 4, 3, 8, 7, 5, 2, 1}",3.028776,"{1, 6, 10, 9, 8, 3, 4, 7, 5, 2, 1}",3.302270,0.090299,0.000045
"{1, 7, 4, 3, 2, 5, 10, 6, 9, 8, 1}",2.931578,"{1, 7, 4, 3, 2, 5, 10, 6, 9, 8, 1}",2.931578,0.000000,0.000043
