optimal_tour,optimal_tour_length,nearest_neighbor_tour,nearest_neighbor_tour_length,score,time
"{1, 2, 6, 3, 8, 7, 10, 9, 5, 4, 1}",3.407466,"{1, 6, 2, 8, 3, 7, 10, 9, 5, 4, 1}",3.501444,0.027580,0.000018
"{1, 8, 4, 7, 5, 2, 3, 6, 10, 9, 1}",3.097739,"{1, 9, 6, 8, 4, 5, 3, 2, 7, 10, 1}",3.912708,0.263085,0.000018
"{1, 6, 10, 5, 7, 2, 8, 9, 4, 3, 1}",2.754266,"{1, 6, 3, 9, 8, 2, 7, 5, 10, 4, 1}",3.225123,0.170956,0.000018
"{1, 6, 4, 5, 3, 7, 9, 8, 10, 2, 1}",2.813082,"{1, 6, 4, 5, 8, 10, 2, 9, 7, 3, 1}",3.116535,0.107872,0.000018
"{1, 6, 5, 7, 10, 8, 4, 9, 3, 2, 1}",2.990520,"{1, 2, 6, 3, 9, 4, 8, 10, 7, 5, 1}",3.060936,0.023546,0.000029
"{1, 2, 7, 5, 6, 4, 10, 3, 8, 9, 1}",2.955894,"{1, 9, 8, 3, 10, 4, 6, 5, 7, 2, 1}",2.955894,0.000000,0.000018
"{1, 8, 10, 7, 5, 2, 4, 9, 3, 6, 1}",2.253823,"{1, 8, 10, 7, 5, 2, 4, 9, 3, 6, 1}",2.253823,0.000000,0.000017
"{1, 7, 8, 6, 2, 5, 10, 9, 3, 4, 1}",2.720867,"{1, 4, 3, 9, 10, 5, 2, 6, 8, 7, 1}",2.720867,0.000000,0.000018
"{1, 5, 6, 10, 8, 4, 3, 2, 7, 9, 1}",3.075437,"{1, 5, 10, 6, 9, 3, 2, 7, 4, 8, 1}",3.571136,0.161180,0.000018
"{1, 3, 10, 9, 8, 5, 7, 2, 6, 4, 1}",2.483924,"{1, 3, 10, 9, 8, 4, 6, 2, 7, 5, 1}",2.721969,0.095834,0.000018
"{1, 8, 3, 7, 10, 6, 2, 4, 9, 5, 1}",3.002740,"{1, 8, 3, 7, 6, 2, 4, 5, 9, 10, 1}",3.866513,0.287661,0.000018
"{1, 7, 3, 5, 10, 8, 9, 6, 2, 4, 1}",2.844035,"{1, 7, 3, 4, 2, 6, 9, 8, 5, 10, 1}",2.952534,0.038150,0.000018
"{1, 6, 3, 9, 4, 10, 8, 5, 2, 7, 1}",2.218199,"{1, 9, 6, 3, 7, 2, 5, 8, 10, 4, 1}",2.343961,0.056695,0.000018
"{1, 7, 9, 5, 4, 3, 6, 10, 8, 2, 1}",3.095238,"{1, 7, 9, 5, 4, 3, 6, 10, 8, 2, 1}",3.095238,0.000000,0.000018
"{1, 7, 10, 8, 3, 2, 9, 6, 4, 5, 1}",2.828213,"{1, 5, 4, 6, 9, 2, 3, 7, 8, 10, 1}",3.172999,0.121910,0.000018
"{1, 3, 6, 8, 2, 9, 10, 7, 5, 4, 1}",3.429140,"{1, 5, 4, 8, 2, 6, 3, 7, 10, 9, 1}",3.719554,0.084690,0.000018
"{1, 9, 2, 10, 5, 8, 6, 3, 7, 4, 1}",2.946325,"{1, 4, 7, 9, 2, 10, 8, 5, 6, 3, 1}",3.147056,0.068129,0.000018
"{1, 3, 5, 8, 6, 10, 2, 7, 9, 4, 1}",3.027779,"{1, 3, 4, 7, 9, 2, 10, 6, 5, 8, 1}",3.309047,0.092896,0.000018
"{1, 2, 7, 8, 9, 3, 10, 4, 5, 6, 1}",3.360275,"{1, 5, 6, 2, 7, 9, 8, 3, 10, 4, 1}",3.837884,0.142134,0.000018
"{1, 7, 2, 8, 9, 10, 4, 5, 6, 3, 1}",3.156353,"{1, 3, 6, 5, 4, 10, 9, 8, 7, 2, 1}",3.253806,0.030875,0.000018
"{1, 5, 4, 9, 7, 6, 2, 10, 8, 3, 1}",2.503764,"{1, 5, 4, 9, 7, 2, 6, 10, 8, 3, 1}",2.609939,0.042406,0.000028
"{1, 5, 6, 10, 2, 3, 8, 9, 7, 4, 1}",3.512931,"{1, 4, 7, 3, 8, 9, 10, 5, 6, 2, 1}",4.257115,0.211841,0.000018
"{1, 7, 5, 9, 6, 2, 4, 8, 3, 10, 1}",2.792130,"{1, 7, 5, 9, 6, 2, 4, 3, 10, 8, 1}",3.118983,0.117062,0.000017
"{1, 10, 4, 6, 2, 3, 7, 8, 9, 5, 1}",2.981327,"{1, 10, 5, 9, 7, 3, 2, 4, 6, 8, 1}",3.451967,0.157863,0.000018
"{1, 7, 4, 6, 3, 2, 10, 5, 9, 8, 1}",2.670985,"{1, 8, 9, 5, 10, 2, 3, 6, 4, 7, 1}",2.670986,0.000000,0.000019
"{1, 6, 2, 7, 5, 8, 4, 3, 10, 9, 1}",2.802990,"{1, 6, 2, 9, 10, 3, 4, 7, 5, 8, 1}",3.069142,0.094953,0.000018
"{1, 2, 5, 4, 9, 10, 8, 3, 6, 7, 1}",2.216299,"{1, 2, 7, 5, 4, 9, 10, 8, 3, 6, 1}",2.400338,0.083039,0.000018
"{1, 9, 10, 7, 8, 6, 5, 2, 3, 4, 1}",3.108732,"{1, 9, 10, 7, 8, 6, 5, 4, 3, 2, 1}",3.234263,0.040380,0.000018
"{1, 6, 8, 3, 7, 2, 5, 9, 10, 4, 1}",2.576708,"{1, 4, 10, 5, 9, 2, 7, 3, 8, 6, 1}",2.667113,0.035086,0.000018
"{1, 2, 10, 3, 9, 5, 4, 7, 6, 8, 1}",2.498424,"{1, 8, 6, 7, 4, 5, 2, 9, 10, 3, 1}",2.647121,0.059516,0.000019
"{1, 5, 8, 3, 2, 4, 9, 10, 6, 7, 1}",2.623474,"{1, 5, 6, 7, 10, 9, 4, 2, 8, 3, 1}",2.765551,0.054156,0.000018
"{1, 4, 7, 3, 2, 9, 8, 5, 6, 10, 1}",3.383005,"{1, 10, 5, 6, 4, 7, 3, 2, 9, 8, 1}",3.428836,0.013547,0.000019
"{1, 3, 8, 9, 2, 6, 4, 5, 7, 10, 1}",3.086723,"{1, 3, 9, 2, 8, 6, 4, 7, 5, 10, 1}",3.381987,0.095656,0.000018
"{1, 5, 3, 8, 4, 6, 9, 7, 2, 10, 1}",2.425797,"{1, 10, 2, 7, 9, 6, 4, 8, 3, 5, 1}",2.425797,0.000000,0.000018
"{1, 5, 3, 2, 6, 4, 7, 8, 10, 9, 1}",2.645201,"{1, 9, 5, 3, 2, 6, 4, 7, 8, 10, 1}",2.907308,0.099088,0.000018
"{1, 6, 4, 5, 10, 2, 3, 8, 7, 9, 1}",3.393761,"{1, 4, 6, 10, 5, 2, 3, 8, 7, 9, 1}",3.526137,0.039006,0.000018
"{1, 4, 9, 6, 2, 8, 3, 10, 5, 7, 1}",2.444419,"{1, 4, 9, 6, 2, 8, 3, 10, 5, 7, 1}",2.444419,0.000000,0.000018
"{1, 2, 9, 5, 6, 4, 8, 7, 10, 3, 1}",2.989809,"{1, 3, 2, 9, 5, 6, 4, 8, 7, 10, 1}",3.118836,0.043156,0.000018
"{1, 5, 7, 3, 9, 10, 8, 2, 6, 4, 1}",3.273504,"{1, 5, 4, 6, 2, 8, 10, 9, 3, 7, 1}",3.433243,0.048798,0.000018
"{1, 9, 6, 4, 2, 3, 7, 10, 5, 8, 1}",3.151780,"{1, 8, 9, 6, 4, 10, 7, 3, 2, 5, 1}",3.516243,0.115637,0.000030
"{1, 8, 2, 6, 3, 4, 5, 7, 10, 9, 1}",3.179934,"{1, 9, 7, 5, 10, 2, 8, 6, 3, 4, 1}",4.133254,0.299792,0.000019
"{1, 6, 3, 10, 9, 8, 7, 4, 2, 5, 1}",2.514957,"{1, 5, 6, 3, 10, 9, 8, 2, 4, 7, 1}",2.736248,0.087990,0.000019
"{1, 6, 5, 9, 2, 4, 10, 8, 7, 3, 1}",3.001290,"{1, 3, 6, 5, 2, 4, 9, 10, 7, 8, 1}",3.518591,0.172359,0.000019
"{1, 2, 10, 8, 4, 5, 9, 3, 7, 6, 1}",2.500858,"{1, 6, 7, 3, 9, 5, 4, 8, 10, 2, 1}",2.500858,0.000000,0.000019
"{1, 8, 10, 4, 5, 9, 3, 2, 6, 7, 1}",2.488477,"{1, 8, 7, 6, 2, 3, 9, 5, 4, 10, 1}",2.496423,0.003193,0.000019
"{1, 8, 7, 6, 10, 4, 3, 9, 5, 2, 1}",3.335216,"{1, 8, 5, 9, 3, 2, 7, 6, 10, 4, 1}",4.034530,0.209676,0.000019
"{1, 3, 4, 7, 8, 10, 9, 5, 2, 6, 1}",2.845060,"{1, 3, 4, 7, 8, 10, 5, 9, 2, 6, 1}",2.882727,0.013239,0.000019
"{1, 9, 5, 10, 4, 3, 8, 6, 7, 2, 1}",3.361165,"{1, 9, 5, 10, 4, 3, 8, 6, 7, 2, 1}",3.361165,0.000000,0.000019
"{1, 3, 8, 10, 9, 7, 2, 6, 4, 5, 1}",3.157184,"{1, 3, 5, 4, 6, 7, 9, 8, 10, 2, 1}",4.107904,0.301129,0.000019
"{1, 6, 3, 10, 8, 9, 4, 5, 2, 7, 1}",2.989170,"{1, 7, 2, 5, 8, 9, 10, 3, 6, 4, 1}",3.814661,0.276160,0.000019
"{1, 3, 2, 10, 6, 4, 8, 5, 7, 9, 1}",2.375149,"{1, 9, 7, 3, 10, 2, 4, 8, 6, 5, 1}",2.782707,0.171592,0.000018
"{1, 6, 10, 8, 7, 3, 4, 2, 9, 5, 1}",3.026991,"{1, 6, 5, 9, 10, 8, 7, 3, 4, 2, 1}",3.144224,0.038729,0.000018
"{1, 2, 3, 5, 7, 6, 10, 4, 9, 8, 1}",2.942385,"{1, 2, 3, 5, 7, 6, 10, 4, 9, 8, 1}",2.942385,0.000000,0.000018
"{1, 3, 8, 7, 5, 4, 9, 10, 2, 6, 1}",2.886026,"{1, 6, 2, 10, 9, 4, 7, 5, 3, 8, 1}",3.062650,0.061200,0.000018
"{1, 8, 9, 4, 7, 6, 2, 10, 3, 5, 1}",2.766970,"{1, 5, 3, 8, 9, 4, 7, 6, 2, 10, 1}",3.182384,0.150133,0.000018
"{1, 6, 4, 8, 2, 3, 5, 7, 9, 10, 1}",2.678951,"{1, 4, 8, 2, 3, 5, 7, 9, 10, 6, 1}",2.927640,0.092831,0.000018
"{1, 6, 2, 8, 7, 5, 10, 9, 4, 3, 1}",2.669805,"{1, 6, 2, 8, 7, 5, 10, 9, 4, 3, 1}",2.669805,0.000000,0.000018
"{1, 10, 2, 3, 4, 7, 5, 8, 6, 9, 1}",2.746489,"{1, 9, 6, 8, 5, 7, 4, 3, 2, 10, 1}",2.746489,0.000000,0.000018
"{1, 10, 5, 9, 7, 6, 3, 8, 4, 2, 1}",2.790812,"{1, 4, 2, 10, 7, 9, 5, 6, 3, 8, 1}",2.864705,0.026477,0.000018
"{1, 4, 2, 6, 9, 7, 10, 5, 8, 3, 1}",3.585495,"{1, 4, 2, 9, 6, 3, 7, 10, 5, 8, 1}",4.137036,0.153826,0.000017
"{1, 4, 5, 10, 3, 6, 7, 8, 2, 9, 1}",2.476722,"{1, 9, 2, 8, 7, 6, 3, 10, 4, 5, 1}",2.530123,0.021561,0.000018
"{1, 5, 10, 4, 2, 8, 6, 9, 7, 3, 1}",2.566010,"{1, 3, 5, 10, 4, 2, 8, 6, 9, 7, 1}",2.675722,0.042756,0.000017
"{1, 5, 10, 6, 2, 4, 7, 3, 8, 9, 1}",2.684817,"{1, 9, 10, 5, 6, 8, 3, 7, 4, 2, 1}",3.176316,0.183066,0.000018
"{1, 3, 5, 2, 7, 8, 4, 10, 9, 6, 1}",3.137933,"{1, 6, 3, 5, 2, 7, 8, 10, 9, 4, 1}",3.456439,0.101502,0.000018
"{1, 7, 4, 5, 2, 8, 9, 10, 6, 3, 1}",2.172783,"{1, 7, 5, 4, 2, 3, 6, 8, 9, 10, 1}",2.360670,0.086473,0.000017
"{1, 8, 10, 6, 4, 3, 9, 2, 5, 7, 1}",3.133905,"{1, 5, 8, 6, 10, 4, 9, 2, 3, 7, 1}",3.651091,0.165029,0.000018
"{1, 5, 2, 4, 6, 10, 7, 8, 9, 3, 1}",3.192739,"{1, 5, 2, 4, 6, 10, 7, 8, 9, 3, 1}",3.192739,0.000000,0.000017
"{1, 8, 9, 7, 10, 5, 6, 4, 2, 3, 1}",2.996706,"{1, 3, 2, 4, 6, 5, 10, 7, 9, 8, 1}",2.996706,0.000000,0.000018
"{1, 3, 8, 2, 6, 4, 7, 9, 5, 10, 1}",3.277762,"{1, 3, 8, 2, 5, 9, 10, 7, 4, 6, 1}",3.602460,0.099061,0.000018
"{1, 3, 10, 8, 6, 9, 7, 2, 4, 5, 1}",2.772241,"{1, 5, 4, 7, 9, 6, 8, 3, 10, 2, 1}",3.488667,0.258428,0.000018
"{1, 9, 5, 8, 2, 7, 4, 10, 3, 6, 1}",2.664609,"{1, 9, 5, 2, 8, 7, 4, 10, 3, 6, 1}",2.683604,0.007129,0.000018
"{1, 2, 10, 8, 5, 6, 9, 4, 7, 3, 1}",2.854064,"{1, 8, 5, 6, 9, 7, 4, 3, 2, 10, 1}",3.357182,0.176281,0.000018
"{1, 8, 4, 5, 3, 2, 10, 9, 6, 7, 1}",2.498837,"{1, 7, 6, 9, 10, 2, 3, 5, 4, 8, 1}",2.498837,0.000000,0.000018
"{1, 3, 5, 7, 4, 2, 8, 6, 10, 9, 1}",3.009818,"{1, 9, 10, 3, 5, 7, 4, 2, 8, 6, 1}",3.278247,0.089185,0.000018
"{1, 6, 5, 8, 2, 10, 7, 9, 4, 3, 1}",2.605835,"{1, 6, 4, 9, 7, 10, 2, 8, 5, 3, 1}",2.798641,0.073990,0.000018
"{1, 3, 2, 5, 10, 9, 7, 8, 4, 6, 1}",3.033868,"{1, 3, 4, 8, 10, 5, 2, 6, 7, 9, 1}",4.094779,0.349689,0.000018
"{1, 5, 9, 6, 3, 7, 10, 8, 2, 4, 1}",2.857176,"{1, 4, 8, 2, 10, 3, 6, 9, 7, 5, 1}",3.405886,0.192046,0.000018
"{1, 4, 2, 3, 5, 9, 7, 8, 6, 10, 1}",3.097794,"{1, 4, 2, 10, 8, 7, 5, 9, 3, 6, 1}",3.919032,0.265104,0.000018
"{1, 6, 8, 4, 2, 3, 9, 10, 7, 5, 1}",3.298182,"{1, 6, 4, 8, 5, 10, 7, 9, 3, 2, 1}",3.603026,0.092428,0.000018
"{1, 2, 7, 9, 8, 4, 6, 10, 5, 3, 1}",3.272012,"{1, 5, 3, 2, 7, 9, 8, 4, 6, 10, 1}",3.376656,0.031982,0.000018
"{1, 3, 4, 10, 6, 9, 2, 8, 5, 7, 1}",2.873111,"{1, 7, 6, 4, 10, 3, 9, 5, 2, 8, 1}",3.609317,0.256240,0.000018
"{1, 10, 3, 4, 8, 5, 9, 6, 7, 2, 1}",3.042628,"{1, 2, 7, 4, 3, 10, 8, 5, 9, 6, 1}",3.432591,0.128167,0.000018
"{1, 3, 5, 8, 4, 7, 10, 2, 6, 9, 1}",3.169069,"{1, 3, 5, 8, 9, 6, 2, 10, 7, 4, 1}",3.380023,0.066567,0.000018
"{1, 2, 10, 7, 6, 4, 5, 9, 8, 3, 1}",2.726192,"{1, 2, 10, 7, 6, 4, 5, 9, 8, 3, 1}",2.726192,0.000000,0.000018
"{1, 7, 4, 10, 6, 5, 9, 2, 8, 3, 1}",3.190632,"{1, 4, 7, 10, 2, 5, 9, 8, 3, 6, 1}",4.007275,0.255950,0.000018
"{1, 9, 10, 2, 3, 4, 7, 8, 6, 5, 1}",2.988282,"{1, 5, 10, 9, 8, 6, 2, 4, 3, 7, 1}",3.289784,0.100895,0.000018
"{1, 5, 3, 7, 10, 6, 2, 8, 4, 9, 1}",2.489806,"{1, 5, 3, 9, 8, 2, 6, 10, 7, 4, 1}",3.174108,0.274841,0.000018
"{1, 7, 2, 10, 9, 4, 3, 8, 6, 5, 1}",2.760982,"{1, 7, 2, 10, 9, 4, 3, 8, 6, 5, 1}",2.760982,0.000000,0.000017
"{1, 2, 7, 4, 10, 6, 5, 8, 3, 9, 1}",2.713446,"{1, 7, 2, 4, 10, 6, 5, 8, 3, 9, 1}",2.772831,0.021885,0.000018
"{1, 2, 9, 4, 5, 10, 8, 3, 7, 6, 1}",2.530357,"{1, 6, 9, 4, 5, 7, 10, 8, 3, 2, 1}",2.822291,0.115372,0.000018
"{1, 2, 9, 8, 5, 7, 4, 6, 3, 10, 1}",2.329255,"{1, 2, 10, 3, 6, 4, 7, 5, 8, 9, 1}",2.373840,0.019141,0.000018
"{1, 5, 3, 9, 2, 7, 6, 8, 4, 10, 1}",2.420431,"{1, 10, 5, 4, 8, 6, 7, 2, 9, 3, 1}",2.578780,0.065422,0.000018
"{1, 3, 9, 8, 5, 10, 4, 6, 2, 7, 1}",3.251879,"{1, 7, 2, 6, 4, 10, 5, 8, 3, 9, 1}",3.348303,0.029652,0.000017
"{1, 7, 10, 2, 3, 5, 6, 4, 9, 8, 1}",3.019523,"{1, 7, 10, 3, 5, 8, 9, 6, 4, 2, 1}",3.554974,0.177330,0.000017
"{1, 6, 8, 4, 3, 7, 2, 9, 10, 5, 1}",2.760012,"{1, 6, 8, 4, 7, 2, 3, 9, 10, 5, 1}",3.071308,0.112788,0.000017
"{1, 5, 2, 8, 6, 9, 10, 4, 3, 7, 1}",3.026535,"{1, 5, 7, 9, 3, 4, 10, 6, 8, 2, 1}",3.058981,0.010720,0.000018
"{1, 8, 5, 3, 4, 6, 7, 2, 9, 10, 1}",3.059793,"{1, 8, 9, 10, 2, 7, 6, 4, 3, 5, 1}",3.187935,0.041879,0.000018
"{1, 5, 9, 10, 2, 8, 6, 4, 3, 7, 1}",2.993501,"{1, 7, 3, 4, 8, 2, 9, 10, 5, 6, 1}",3.804714,0.270991,0.000018
"{1, 3, 6, 7, 9, 5, 4, 10, 2, 8, 1}",3.659817,"{1, 3, 2, 10, 5, 9, 4, 8, 7, 6, 1}",4.525746,0.236604,0.000019
"{1, 4, 3, 8, 6, 7, 2, 9, 10, 5, 1}",3.518396,"{1, 5, 10, 9, 2, 7, 6, 8, 3, 4, 1}",3.518396,0.000000,0.000018
"{1, 6, 9, 2, 8, 5, 4, 10, 7, 3, 1}",2.153201,"{1, 3, 7, 10, 5, 4, 8, 2, 6, 9, 1}",2.222795,0.032321,0.000018
"{1, 2, 3, 4, 7, 10, 8, 5, 6, 9, 1}",2.900621,"{1, 2, 9, 6, 5, 8, 10, 7, 4, 3, 1}",3.019837,0.041100,0.000018
"{1, 9, 7, 6, 4, 10, 3, 2, 8, 5, 1}",2.944628,"{1, 5, 8, 2, 3, 9, 7, 4, 6, 10, 1}",3.386806,0.150164,0.000019
"{1, 10, 2, 9, 8, 6, 4, 3, 7, 5, 1}",3.009043,"{1, 10, 2, 5, 3, 7, 4, 6, 8, 9, 1}",3.338371,0.109446,0.000018
"{1, 7, 5, 3, 9, 10, 8, 6, 2, 4, 1}",3.079248,"{1, 4, 7, 5, 3, 9, 10, 8, 6, 2, 1}",3.167288,0.028591,0.000018
"{1, 5, 8, 4, 6, 7, 2, 10, 9, 3, 1}",2.530538,"{1, 3, 10, 9, 2, 6, 7, 4, 8, 5, 1}",2.593561,0.024905,0.000019
"{1, 6, 2, 7, 8, 9, 4, 5, 3, 10, 1}",2.745719,"{1, 10, 6, 2, 3, 5, 4, 9, 8, 7, 1}",2.843337,0.035553,0.000027
"{1, 5, 6, 2, 10, 7, 9, 8, 3, 4, 1}",2.821663,"{1, 4, 9, 7, 10, 2, 6, 5, 3, 8, 1}",3.055172,0.082756,0.000018
"{1, 9, 10, 6, 8, 7, 3, 5, 4, 2, 1}",2.564857,"{1, 2, 4, 5, 3, 7, 8, 6, 10, 9, 1}",2.564857,0.000000,0.000019
"{1, 10, 4, 8, 9, 5, 2, 6, 3, 7, 1}",2.682544,"{1, 10, 7, 3, 6, 2, 9, 5, 8, 4, 1}",3.072773,0.145470,0.000018
"{1, 7, 5, 9, 2, 3, 6, 10, 8, 4, 1}",2.601379,"{1, 7, 5, 8, 4, 10, 6, 3, 2, 9, 1}",2.915731,0.120841,0.000027
"{1, 2, 8, 5, 3, 10, 9, 6, 4, 7, 1}",3.310293,"{1, 7, 2, 8, 5, 3, 10, 9, 6, 4, 1}",3.485764,0.053008,0.000018
"{1, 5, 8, 7, 10, 4, 2, 3, 9, 6, 1}",2.713329,"{1, 5, 8, 7, 10, 4, 2, 9, 3, 6, 1}",2.738678,0.009342,0.000018
"{1, 2, 10, 6, 5, 7, 4, 9, 3, 8, 1}",2.695131,"{1, 9, 8, 3, 4, 2, 10, 6, 5, 7, 1}",2.993865,0.110842,0.000018
"{1, 8, 10, 9, 5, 3, 2, 6, 7, 4, 1}",3.068001,"{1, 7, 8, 5, 9, 10, 6, 2, 3, 4, 1}",3.538986,0.153515,0.000018
"{1, 4, 8, 7, 10, 9, 2, 6, 3, 5, 1}",2.658518,"{1, 5, 3, 6, 2, 9, 8, 7, 4, 10, 1}",2.901419,0.091367,0.000018
"{1, 8, 2, 3, 6, 10, 4, 9, 5, 7, 1}",2.547294,"{1, 7, 5, 9, 4, 10, 6, 3, 2, 8, 1}",2.547294,0.000000,0.000018
"{1, 5, 6, 2, 8, 10, 4, 3, 9, 7, 1}",3.229448,"{1, 7, 2, 6, 5, 8, 10, 3, 9, 4, 1}",4.018423,0.244306,0.000018
"{1, 10, 6, 7, 8, 9, 3, 4, 5, 2, 1}",3.346773,"{1, 2, 10, 6, 7, 3, 5, 4, 9, 8, 1}",3.711438,0.108960,0.000017
"{1, 3, 6, 8, 4, 5, 10, 7, 2, 9, 1}",3.486671,"{1, 3, 9, 7, 10, 4, 8, 6, 5, 2, 1}",4.364412,0.251742,0.000018
"{1, 7, 4, 2, 9, 3, 10, 5, 6, 8, 1}",2.802601,"{1, 8, 6, 4, 7, 2, 9, 3, 10, 5, 1}",2.988474,0.066322,0.000018
"{1, 5, 7, 4, 3, 6, 10, 2, 9, 8, 1}",3.176223,"{1, 5, 7, 4, 3, 6, 10, 2, 8, 9, 1}",3.177485,0.000397,0.000018
"{1, 4, 6, 10, 2, 8, 3, 9, 5, 7, 1}",2.563219,"{1, 4, 6, 10, 2, 8, 3, 9, 5, 7, 1}",2.563219,0.000000,0.000018
"{1, 6, 3, 5, 2, 7, 10, 4, 8, 9, 1}",2.997350,"{1, 9, 8, 4, 10, 2, 7, 5, 3, 6, 1}",3.135353,0.046042,0.000018
"{1, 10, 5, 3, 8, 2, 9, 6, 7, 4, 1}",3.192922,"{1, 10, 7, 4, 5, 3, 8, 2, 9, 6, 1}",3.436518,0.076292,0.000018
"{1, 8, 6, 10, 3, 5, 4, 7, 2, 9, 1}",3.036349,"{1, 9, 2, 7, 4, 5, 3, 10, 8, 6, 1}",3.224242,0.061881,0.000018
"{1, 9, 4, 2, 7, 5, 3, 10, 6, 8, 1}",2.692882,"{1, 6, 9, 4, 10, 3, 5, 7, 2, 8, 1}",2.900978,0.077276,0.000018
"{1, 3, 7, 9, 4, 6, 2, 10, 5, 8, 1}",2.674733,"{1, 3, 7, 9, 4, 6, 2, 10, 5, 8, 1}",2.674733,0.000000,0.000017
"{1, 9, 8, 10, 7, 2, 3, 5, 4, 6, 1}",3.092660,"{1, 6, 4, 5, 3, 2, 7, 10, 8, 9, 1}",3.092660,0.000000,0.000017
"{1, 6, 8, 10, 5, 7, 3, 9, 4, 2, 1}",2.914202,"{1, 2, 6, 10, 8, 5, 7, 3, 9, 4, 1}",3.018994,0.035959,0.000018
"{1, 9, 2, 5, 3, 4, 10, 6, 7, 8, 1}",3.237701,"{1, 9, 6, 10, 7, 8, 4, 3, 5, 2, 1}",3.725450,0.150647,0.000018
"{1, 5, 4, 3, 6, 10, 8, 9, 2, 7, 1}",3.008512,"{1, 7, 5, 4, 3, 6, 10, 8, 9, 2, 1}",3.069343,0.020220,0.000018
"{1, 8, 2, 3, 9, 6, 4, 10, 7, 5, 1}",2.640122,"{1, 5, 7, 10, 4, 6, 9, 3, 2, 8, 1}",2.640122,0.000000,0.000017
"{1, 10, 5, 9, 3, 7, 4, 2, 8, 6, 1}",3.083603,"{1, 10, 5, 9, 3, 7, 4, 2, 8, 6, 1}",3.083603,0.000000,0.000017
"{1, 6, 4, 10, 9, 3, 5, 2, 7, 8, 1}",2.782588,"{1, 6, 4, 10, 9, 3, 8, 7, 5, 2, 1}",3.390843,0.218593,0.000017
"{1, 2, 10, 7, 8, 3, 5, 6, 9, 4, 1}",3.591147,"{1, 4, 9, 6, 5, 7, 10, 8, 3, 2, 1}",3.872205,0.078264,0.000018
"{1, 10, 2, 8, 5, 3, 6, 9, 7, 4, 1}",2.734688,"{1, 4, 7, 9, 6, 3, 5, 8, 10, 2, 1}",2.748388,0.005010,0.000018
"{1, 8, 9, 6, 10, 4, 5, 2, 7, 3, 1}",2.820946,"{1, 3, 7, 2, 5, 4, 10, 6, 9, 8, 1}",2.820946,0.000000,0.000018
"{1, 6, 10, 5, 9, 2, 4, 7, 3, 8, 1}",2.798948,"{1, 3, 8, 7, 4, 2, 9, 5, 6, 10, 1}",2.849502,0.018062,0.000018
"{1, 7, 4, 8, 6, 9, 5, 2, 3, 10, 1}",2.709641,"{1, 10, 3, 7, 4, 8, 6, 9, 5, 2, 1}",2.805738,0.035465,0.000018
"{1, 8, 7, 4, 3, 10, 5, 9, 6, 2, 1}",2.768208,"{1, 2, 6, 9, 5, 10, 4, 3, 7, 8, 1}",2.805511,0.013475,0.000018
"{1, 2, 6, 9, 5, 8, 4, 7, 3, 10, 1}",2.815653,"{1, 7, 3, 10, 4, 8, 5, 9, 6, 2, 1}",2.859351,0.015520,0.000018
"{1, 10, 8, 3, 4, 9, 5, 2, 6, 7, 1}",2.362633,"{1, 10, 7, 6, 2, 5, 4, 9, 3, 8, 1}",2.413444,0.021506,0.000071
"{1, 8, 9, 4, 6, 7, 10, 2, 5, 3, 1}",3.155293,"{1, 3, 8, 9, 4, 6, 5, 2, 7, 10, 1}",3.525298,0.117265,0.000018
"{1, 3, 2, 7, 6, 9, 4, 8, 5, 10, 1}",2.324666,"{1, 10, 3, 2, 7, 6, 4, 8, 5, 9, 1}",3.333184,0.433833,0.000018
"{1, 4, 5, 9, 3, 10, 6, 8, 2, 7, 1}",2.934824,"{1, 2, 7, 8, 10, 3, 6, 9, 5, 4, 1}",3.323282,0.132362,0.000018
"{1, 8, 2, 9, 7, 10, 4, 6, 5, 3, 1}",2.621911,"{1, 3, 6, 4, 10, 8, 2, 9, 7, 5, 1}",2.658955,0.014129,0.000018
"{1, 7, 8, 5, 4, 3, 2, 10, 6, 9, 1}",3.301554,"{1, 6, 10, 5, 3, 4, 2, 9, 7, 8, 1}",3.574546,0.082686,0.000018
"{1, 2, 5, 6, 4, 3, 9, 7, 8, 10, 1}",2.504364,"{1, 2, 10, 4, 6, 5, 3, 9, 7, 8, 1}",2.978799,0.189443,0.000018
"{1, 8, 3, 4, 2, 6, 10, 5, 9, 7, 1}",2.991032,"{1, 7, 9, 5, 10, 2, 6, 4, 3, 8, 1}",3.098954,0.036082,0.000018
"{1, 7, 8, 3, 4, 10, 9, 6, 5, 2, 1}",3.194020,"{1, 2, 6, 9, 5, 10, 3, 8, 7, 4, 1}",3.962050,0.240459,0.000028
"{1, 4, 8, 10, 7, 5, 2, 9, 6, 3, 1}",2.981201,"{1, 3, 4, 8, 6, 9, 2, 5, 7, 10, 1}",3.267228,0.095944,0.000019
"{1, 6, 4, 3, 2, 5, 8, 7, 9, 10, 1}",3.149568,"{1, 10, 9, 7, 8, 2, 4, 6, 3, 5, 1}",4.255851,0.351249,0.000018
"{1, 5, 3, 7, 2, 9, 4, 10, 8, 6, 1}",3.054142,"{1, 5, 3, 6, 8, 10, 4, 9, 2, 7, 1}",3.355453,0.098656,0.000018
"{1, 7, 8, 10, 6, 5, 3, 2, 4, 9, 1}",3.395586,"{1, 3, 5, 7, 6, 10, 8, 4, 9, 2, 1}",3.689964,0.086694,0.000018
